-3.141592654  26.549079968  
-3.018392942  28.052969700  
-2.895193230  29.366368422  
-2.771993518  30.440808020  
-2.648793806  31.254614827  
-2.525594094  31.819613692  
-2.402394382  32.176307251  
-2.279194670  32.377677104  
-2.155994958  32.479040438  
-2.032795246  32.524008681  
-1.909595535  32.541076157  
-1.786395823  32.546577687  
-1.663196111  32.547168609  
-1.539996399  32.547168609  
-1.416796687  32.547168609  
-1.293596975  32.547168609  
-1.170397263  32.547168609  
-1.047197551  32.547168609  
-0.923997839  32.547168609  
-0.800798127  32.547168609  
-0.677598415  32.546804932  
-0.554398704  32.543584866  
-0.431198992  32.526422837  
-0.307999280  32.467333149  
-0.184799568  32.305406488  
-0.061599856  31.925781870  
0.061599856   31.141848895  
0.184799568   29.707974857  
0.307999280   27.361895534  
0.431198992   23.922787047  
0.554398704   19.415524983  
0.677598415   14.173263002  
0.800798127   8.841140546   
0.923997839   4.245461188   
1.047197551   1.150673405   
1.170397263   0.000000000   
1.293596975   0.770529856   
1.416796687   3.013082937   
1.539996399   6.042458760   
1.663196111   9.184643616   
1.786395823   11.951747302  
1.909595535   14.105281096  
2.032795246   15.629051586  
2.155994958   16.664911282  
2.279194670   17.439769510  
2.402394382   18.191053801  
2.525594094   19.102251267  
2.648793806   20.266838015  
2.771993518   21.679883388  
2.895193230   23.267070672  
3.018392942   24.924291619  
