-3.141592654  0.000000000   
-3.018392942  0.084022585   
-2.895193230  1.042164177   
-2.771993518  2.791760177   
-2.648793806  5.090809228   
-2.525594094  7.574180168   
-2.402394382  9.836846929   
-2.279194670  11.535775297  
-2.155994958  12.480487495  
-2.032795246  12.671968760  
-1.909595535  12.284977593  
-1.786395823  11.589466744  
-1.663196111  10.854348407  
-1.539996399  10.287309910  
-1.416796687  10.047844750  
-1.293596975  10.288507981  
-1.170397263  11.178591537  
-1.047197551  12.847270891  
-0.923997839  15.285057567  
-0.800798127  18.283423013  
-0.677598415  21.470760471  
-0.554398704  24.438646376  
-0.431198992  26.878370436  
-0.307999280  28.660470163  
-0.184799568  29.816127616  
-0.061599856  30.468403967  
0.061599856   30.749746042  
0.184799568   30.745076413  
0.307999280   30.463510417  
0.431198992   29.836124247  
0.554398704   28.740591085  
0.677598415   27.045156961  
0.800798127   24.679333042  
0.923997839   21.702309893  
1.047197551   18.333352799  
1.170397263   14.930611219  
1.293596975   11.912734916  
1.416796687   9.651036431   
1.539996399   8.368822236   
1.663196111   8.078969242   
1.786395823   8.571783305   
1.909595535   9.466768664   
2.032795246   10.316487022  
2.155994958   10.727753075  
2.279194670   10.458376032  
2.402394382   9.467094708   
2.525594094   7.883883103   
2.648793806   5.947990107   
2.771993518   3.934421587   
2.895193230   2.112119748   
3.018392942   0.728989049   
