time phi1_2 psi1_2 omega1_2 phi1_3 psi1_3
72090.0 -1.346027 -2.966322 -2.874167 -1.518848 3.044295
72100.0 -1.323259 -2.880003 -2.871156 -1.716454 -3.059915
72110.0 -1.863123 -2.747918 -2.905938 -1.600237 -2.989748
72120.0 -1.403119 1.596996 -2.707487 -1.304419 -2.65342
72130.0 -1.592315 -2.841256 3.059023 -1.262455 -2.978542
72140.0 -1.749944 1.061196 1.070351 -1.094907 -2.327981
72150.0 -1.539455 1.269613 0.83286 -1.080156 -1.909791
72160.0 -1.111335 3.107614 -3.036819 -1.356234 -2.955064
72170.0 -1.313604 2.972547 -3.001265 -1.787952 -2.893351
72180.0 -1.145313 -2.844031 3.080877 -1.328988 2.938818
72190.0 -1.161795 3.124735 -3.123913 -1.668422 -2.980268
72200.0 -1.215183 -3.012532 0.794449 -1.006086 -2.201506
72210.0 -1.113892 -3.052166 -2.865959 -1.602696 -2.81331
72220.0 -1.264654 1.675205 2.927159 -1.254392 -2.505073
72230.0 -1.099836 2.61649 1.294263 -1.198965 -2.456314
72240.0 -1.35266 3.097913 1.02527 -1.04688 -2.574788
72250.0 -1.100032 3.099707 2.924614 -0.991913 -2.22025
72260.0 -1.217153 -3.015682 2.880455 -1.164762 -2.582101
72270.0 -1.271648 1.484187 -3.133 -0.988886 -2.449237
72280.0 -1.234304 -2.678209 -3.037048 -1.202121 -2.358436
72290.0 -1.573089 1.426529 -3.017129 -1.235076 -1.822009
72300.0 -1.061886 3.007835 -2.780621 -1.148857 -2.052291
72310.0 -1.384997 -3.018417 -2.685877 -1.132463 -1.977747
72320.0 -1.55647 3.009379 -2.956214 -1.085993 -2.084568
72330.0 -1.528974 -3.094814 -3.079332 -1.057755 -1.89403
72340.0 -1.168131 1.51567 3.116632 -1.442796 -2.821398
72350.0 -1.494765 -2.934762 -3.07409 -0.889005 -1.953807
72360.0 -1.258678 -3.068389 -2.942682 -1.205337 -2.20604
72370.0 -1.275041 -3.032932 1.102902 -1.394462 -2.872124
72380.0 -1.277982 -3.060684 -3.008531 -1.24322 -2.526024
72390.0 -1.51701 -2.959159 -2.968114 -1.32396 -2.788824
72400.0 -1.085709 2.875201 -2.959788 -1.210821 -2.579837
72410.0 -1.090001 -2.746248 3.094116 -1.323726 -2.382392
72420.0 -1.155627 -2.427689 -2.932402 -1.061792 -2.329305
72430.0 -1.100813 3.093737 0.874013 -0.864378 -2.707628
72440.0 -1.216243 3.050313 -2.866619 -0.96676 -2.129677
72450.0 -1.353571 2.052911 3.067504 -0.909548 -2.438672
72460.0 -1.276744 -2.92659 -3.100482 -1.144941 -2.216358
72470.0 -1.291483 3.043984 -2.97139 -0.990548 -2.372163
72480.0 -1.025253 -2.89262 3.05221 -1.297229 -2.737861
72490.0 -1.383771 -3.018255 -3.140017 -1.398722 -2.916245
72500.0 -1.327904 -2.926951 3.073542 -1.055513 -2.513539
72510.0 -0.970408 -2.994401 0.917974 -1.002364 -2.472578
72520.0 -1.036775 -2.827162 -2.938534 -0.893428 -2.841978
72530.0 -1.334361 -3.04124 -2.918335 -1.132764 -2.423683
72540.0 -1.27554 -2.800801 -2.930459 -0.966676 -2.453079
72550.0 -1.119115 -3.091206 -3.022198 -1.120483 -2.150737
72560.0 -1.438274 -2.919704 -2.872445 -1.212231 -2.409362
72570.0 -1.172945 -2.833842 -3.073154 -1.165435 -2.368949
72580.0 -1.653108 -2.71676 -2.908837 -1.343052 -2.910812
72590.0 -1.256934 2.841925 -2.883474 -0.794483 -2.27407
72600.0 -1.142276 -2.989315 3.130985 -1.083818 -2.310803
72610.0 -1.414963 2.906952 -3.047588 -1.312879 -2.438514
72620.0 -1.102632 2.135281 -2.687009 -1.2311 -2.672617
72630.0 -0.990453 1.53289 -3.128673 -0.927931 -2.313543
72640.0 -1.157667 3.012689 -2.880416 -0.837332 -2.059264
72650.0 -1.188186 -2.828981 -3.014667 -1.1659 -1.814208
72660.0 -1.534198 -2.868726 3.099047 -1.221839 -1.886711
72670.0 -1.090172 2.140782 -3.082181 -1.196253 -2.249345
72680.0 -1.046093 2.708409 -3.129547 -1.015734 -2.492672
72690.0 -1.11791 1.984991 -2.908766 -1.305992 -2.181008
72700.0 -1.338016 1.704852 2.860887 -1.289078 -2.014032
72710.0 -1.480914 1.341164 -2.957472 -1.288974 -2.691849
72720.0 -1.136447 1.81508 -3.079863 -1.208472 -2.005738
72730.0 -1.526767 1.557564 -2.972484 -1.192631 -2.136708
72740.0 -1.348998 1.633693 2.968402 -1.241736 -2.36655
72750.0 -1.387209 2.749529 -2.846787 -1.286347 -2.749947
72760.0 -1.055339 3.077828 1.317171 -1.108493 -2.385452
72770.0 -1.229759 1.630511 -2.972923 -1.418921 -3.088982
72780.0 -1.064731 2.721504 3.123143 -1.226749 -1.994655
72790.0 -1.463432 -3.050515 -2.837878 -1.058872 -2.210211
72800.0 -1.242867 -3.073134 -3.031498 -1.105545 -2.648547
72810.0 -1.328887 3.023372 1.339298 -1.152044 -2.907269
72820.0 -1.387014 3.064115 1.065703 -1.278166 -2.546682
72830.0 -1.041376 2.974528 -2.974883 -1.333564 -2.619227
72840.0 -1.214467 -2.814614 -2.997257 -1.135059 -2.104488
72850.0 -1.177841 -3.059291 3.139497 -1.45241 -2.55764
72860.0 -0.921271 -2.792791 -3.115314 -1.121306 -2.642748
72870.0 -1.160043 3.050558 -2.765196 -1.267969 -2.488376
72880.0 -1.054271 -3.040605 -2.907345 -1.431663 2.982028
72890.0 -1.270765 -2.910967 -2.80079 -1.44648 3.079643
72900.0 -1.396632 2.866515 3.137434 -1.755985 -3.11092
72910.0 -1.453756 -3.108566 -3.052053 -1.42759 -2.988718
72920.0 -1.913409 -2.814115 -3.106142 -1.149103 -2.90376
72930.0 -1.443795 -2.742263 -2.974468 -1.386985 -2.538476
72940.0 -1.285845 2.534017 -2.881674 -1.786971 -2.944791
72950.0 -1.246557 2.706875 -0.908897 -1.392836 -3.065166
72960.0 -1.204853 -2.983388 -3.104794 -1.098798 -1.981709
72970.0 -1.201564 1.801596 -2.981195 -1.612204 -2.957515
72980.0 -0.838216 3.104651 -3.109169 -1.136328 -1.986174
72990.0 -1.319195 2.474949 -1.137926 -1.741588 -2.960922
73000.0 -1.428862 1.348829 -2.809678 -1.625566 -2.955148
73010.0 -1.344594 -2.60295 -3.051138 -1.411811 3.052607
73020.0 -1.060205 -2.848895 3.109181 -1.703307 -3.009464
73030.0 -1.385753 2.821127 -2.783829 -1.367907 3.025168
73040.0 -1.181873 2.591978 -3.000013 -1.23819 -1.769432
73050.0 -1.057029 -2.867525 -2.952181 -1.56869 2.960719
73060.0 -1.374038 -3.126471 -3.027121 -1.198883 -2.050202
73070.0 -0.972871 -3.010498 -2.955409 -1.47422 -3.126944
73080.0 -1.018396 -3.011011 -2.946167 -1.848976 -2.991818
73090.0 -1.139282 -2.75877 -3.126688 -1.025864 -3.017864
73100.0 -1.343194 -2.997143 -3.018434 -1.048165 -2.138205
73110.0 -1.178875 2.963767 -3.070594 -0.988567 -1.819498
73120.0 -1.769618 3.11761 -2.961439 -1.091747 -2.706933
73130.0 -1.646262 3.12407 -2.94604 -1.301571 -1.959434
73140.0 -1.227598 -2.818262 -2.885199 -1.040673 -1.790698
73150.0 -1.248176 2.97221 -2.975799 -1.052922 -2.604137
73160.0 -1.309874 2.947655 -3.015291 -1.059457 -2.55285
73170.0 -1.447335 -3.044486 -3.066997 -1.041349 -2.151886
73180.0 -1.208447 -2.824776 3.058013 -1.194689 -2.23377
73190.0 -1.089663 -3.082392 -2.977869 -1.509633 -2.649001
73200.0 -1.021157 -1.426414 3.125608 -1.35134 -2.641579
73210.0 -1.401906 -3.022947 -2.84616 -0.993583 -2.387038
73220.0 -1.106694 -1.243086 -2.869182 -1.241423 -2.702615
73230.0 -1.212232 -3.045873 -2.904041 -1.809077 -2.773549
73240.0 -1.163356 -2.867767 -3.030237 -1.279772 -2.610223
73250.0 -1.03675 -3.132222 -2.855514 -1.087148 -2.369323
73260.0 -1.119296 -2.81118 -3.115342 -1.668641 -3.041423
73270.0 -1.200501 3.113321 3.117477 -1.546886 3.048473
73280.0 -0.948578 -2.976875 -2.928298 -0.876392 -2.300272
73290.0 -1.680149 -3.065764 -3.039467 -1.26424 -2.88793
73300.0 -1.365263 -2.985089 -2.852847 -1.357864 -1.796745
73310.0 -1.485615 2.427151 -3.04555 -1.173722 3.035264
73320.0 -1.20152 -2.972131 3.072783 -1.126284 -2.038064
73330.0 -1.359346 1.776224 3.108629 -1.396598 -3.061589
73340.0 -1.216215 -2.912706 -3.018684 -1.041355 -2.236946
73350.0 -0.635376 1.619402 3.074963 -1.642551 -3.026041
73360.0 -0.900899 2.883133 -2.948869 -1.52336 2.991875
73370.0 -1.231501 -2.905009 3.131843 -1.725697 -3.09238
73380.0 -1.251301 3.059135 3.115329 -1.136366 -2.750951
73390.0 -1.24708 3.048504 1.189802 -1.135628 -2.417628
73400.0 -1.289954 3.063225 -3.069585 -1.608051 -3.07343
73410.0 -1.172558 -2.900949 -2.913059 -1.115142 -2.617449
73420.0 -1.289607 3.095408 -2.890851 -1.495838 2.953767
73430.0 -1.414788 -2.873587 -2.824827 -1.525903 -2.529354
73440.0 -1.057331 -2.929024 -3.073021 -1.472677 -2.64574
73450.0 -1.263161 -2.929353 -2.986608 -1.302656 -2.735668
73460.0 -1.327985 -3.137924 -3.005298 -1.183867 -2.326565
73470.0 -1.219843 2.937946 -2.869851 -1.328048 -3.024459
73480.0 -1.15236 -2.794358 -3.105322 -1.604065 -2.892436
73490.0 -1.518565 -2.97625 -2.9933 -1.163228 -2.938097
73500.0 -1.167339 2.894828 0.811829 -1.250242 -2.270516
73510.0 -1.185767 -3.087654 1.168585 -0.962031 -2.343866
73520.0 -1.014587 2.874511 -3.061883 -1.503655 -2.608926
73530.0 -0.928961 3.022906 2.997098 -1.456183 -2.524509
73540.0 -1.256337 3.054467 1.076811 -0.879538 -2.217926
73550.0 -1.243859 1.459857 -3.066692 -1.147373 -1.94494
73560.0 -1.505042 3.093781 1.192853 -0.771258 -2.439872
73570.0 -0.914032 -2.83811 -3.052629 -1.12866 -1.958847
73580.0 -1.144703 -2.620417 -2.929299 -1.061225 -1.969509
73590.0 -1.350488 -2.773184 -2.998529 -1.04297 -2.177165
73600.0 -1.211779 -2.688364 -2.973478 -1.293025 -2.747876
73610.0 -1.018991 3.11292 -3.03049 -1.043981 -2.276461
73620.0 -1.504214 -3.023484 1.313465 -1.127788 -2.319891
73630.0 -1.296968 3.062626 3.130486 -1.68909 3.097904
73640.0 -1.282554 3.088809 -2.904216 -1.064508 -1.837892
73650.0 -1.175921 -2.836325 1.143544 -1.179517 -2.451014
73660.0 -1.25037 3.139212 3.140762 -1.14947 -2.47705
73670.0 -1.146862 -3.076812 -3.083289 -1.295881 -2.368112
73680.0 -1.212279 -2.928651 -3.075668 -1.240759 -2.507221
73690.0 -1.434658 -2.969878 -2.908064 -1.34232 -2.473148
73700.0 -1.454725 -2.99351 -3.019066 -1.079553 -2.489661
73710.0 -1.105885 1.830583 -3.124757 -1.442612 -2.638261
73720.0 -1.186589 -2.783392 3.056648 -1.21022 -1.772043
73730.0 -1.421913 3.076402 -2.9852 -1.150065 -2.543121
73740.0 -1.512864 1.458381 3.064848 -1.41331 -3.017193
73750.0 -1.01574 1.828976 3.041996 -1.576702 -2.719041
73760.0 -1.281278 -2.67869 -3.074218 -1.558536 -2.716067
73770.0 -1.159622 -3.062988 -2.798306 -0.923751 -2.434415
73780.0 -0.890134 3.039357 -2.64831 -1.279453 -2.456337
73790.0 -0.975286 2.522736 -2.616976 -0.840101 -2.393435
73800.0 -0.94229 2.765131 -2.886902 -0.930682 -2.584678
73810.0 -1.180336 2.985945 1.134228 -1.188433 -2.046991
73820.0 -1.317707 -3.052775 1.232806 -1.035965 -1.847117
73830.0 -1.120296 -3.009037 -2.949607 -1.353 -3.012096
73840.0 -1.42828 -2.932157 -2.854072 -1.521448 -2.970897
73850.0 -1.197556 -2.635848 3.065505 -1.888572 -2.948673
73860.0 -1.486534 -2.907301 -3.099442 -1.089982 -2.51341
73870.0 -1.328437 -2.805956 -3.093793 -1.774176 -2.780667
73880.0 -1.278908 2.996908 -3.136184 -1.061729 -2.693337
73890.0 -1.436489 -2.931687 -2.857445 -1.491996 -2.920382
73900.0 -1.308368 2.967972 1.273343 -1.058035 -1.879648
73910.0 -1.252112 3.081499 3.095068 -1.636621 -3.077754
73920.0 -1.292979 2.82606 -2.727761 -1.689349 -3.055722
73930.0 -1.223614 2.893757 -3.069786 -1.683894 -2.915341
73940.0 -1.410376 2.920204 -2.967552 -1.226989 -2.760389
73950.0 -1.166489 3.071151 -2.734205 -1.15092 -2.540063
73960.0 -1.599287 -2.813482 3.113509 -1.377418 -2.950797
73970.0 -1.376833 -3.073892 -2.862523 -1.050502 -2.308203
73980.0 -1.185145 3.134455 -3.096592 -1.132452 -2.087939
73990.0 -1.414032 2.529178 -1.155307 -1.148321 -2.873559
74000.0 -1.369352 2.084389 -3.027613 -0.881343 -2.372935
74010.0 -1.004991 -3.138021 -2.969101 -1.283638 -2.615791
74020.0 -1.128512 -2.985306 -2.68155 -1.124443 -2.464654
74030.0 -1.028571 3.101628 -2.937658 -1.075868 -1.999913
74040.0 -1.008471 -3.101056 -2.872855 -0.974356 -2.577458
74050.0 -1.164233 3.04879 -3.06829 -0.995465 -2.264391
74060.0 -1.054604 -2.96992 -3.017448 -1.255559 -2.339872
74070.0 -0.909329 3.136491 3.117274 -1.364053 -2.456951
74080.0 -1.218622 3.121456 -3.070402 -1.277707 -2.47872
74090.0 -1.375435 2.995266 -0.693135 -1.389804 -3.000719
74100.0 -1.291328 -2.980293 -2.968571 -1.029531 -2.282415
74110.0 -1.179669 3.120759 -2.760784 -0.967833 -2.50035
74120.0 -1.291928 -2.775909 -2.910591 -1.088866 -2.373904
74130.0 -1.230444 -2.834899 -3.123397 -1.031421 -2.51584
74140.0 -1.329128 3.135625 -3.043002 -1.313634 2.982474
74150.0 -1.3366 2.855332 -2.995604 -0.95728 -2.687851
74160.0 -1.359614 2.456029 -3.104447 -1.482332 -2.841232
74170.0 -1.04221 3.050344 3.084488 -1.049629 -2.169923
74180.0 -1.222366 2.954142 -2.976859 -1.390244 -2.530664
74190.0 -1.30608 -2.777383 -3.064949 -1.385205 -3.043078
74200.0 -1.178459 2.855778 3.12539 -1.495219 -2.513721
74210.0 -1.01035 -3.032361 -2.862111 -1.249149 -1.735508
74220.0 -1.161697 -2.714733 -3.098597 -1.590109 -3.041013
74230.0 -1.529798 -3.111917 -2.842823 -1.406084 -1.805136
74240.0 -1.302023 -2.869089 -3.029426 -1.241617 -2.24136
74250.0 -1.445037 -3.098854 -3.00821 -0.947883 -2.580611
74260.0 -1.535635 -2.559318 -1.031881 -1.17607 -2.149309
74270.0 -1.452231 2.775847 3.024505 -1.288794 -3.02836
74280.0 -1.780205 -2.992154 -2.982993 -1.47532 -2.978253
74290.0 -1.193577 -2.709689 -2.932716 -1.358787 -2.335566
74300.0 -0.984297 2.893085 -3.084078 -1.494566 -3.004366
74310.0 -0.965619 2.683245 -3.02051 -1.111943 -2.228318
74320.0 -1.077719 2.698544 -2.927909 -1.23243 -2.167
74330.0 -1.341267 2.741964 -3.05987 -1.553194 3.101805
74340.0 -1.175959 1.772019 -3.029738 -1.417901 -3.084661
74350.0 -1.267988 3.041391 -2.909108 -1.305767 -2.65812
74360.0 -1.342064 -2.859749 -2.964803 -1.376192 -2.554104
74370.0 -1.417715 -2.878747 -3.030375 -0.953119 -1.870297
74380.0 -1.697023 3.093321 -3.063453 -0.877904 -2.75722
74390.0 -1.168542 -3.138157 -3.094214 -1.313839 -2.715416
74400.0 -1.228917 -2.889186 -3.130348 -1.329741 -2.420301
74410.0 -1.415085 -2.881761 -2.900554 -1.61006 -2.928844
74420.0 -1.09339 -2.827385 3.122895 -0.999402 -2.455795
74430.0 -1.160532 -2.848083 -2.876862 -1.397331 -2.734815
74440.0 -1.051442 3.094308 -2.937115 -0.945898 -2.404387
74450.0 -1.17798 2.771667 -3.052479 -1.255736 -2.335964
74460.0 -1.259788 3.008812 -2.72539 -1.590291 -3.053203
74470.0 -1.304472 -2.976764 3.138624 -0.962759 -2.912271
74480.0 -1.112343 -2.913111 3.058277 -1.066004 -2.564547
74490.0 -1.127232 -2.772085 2.808513 -1.867806 -3.039111
74500.0 -1.340793 -2.899215 3.09681 -0.958602 -2.543566
74510.0 -1.116388 3.070714 -3.018371 -1.641758 -2.91587
74520.0 -1.791782 -2.835113 -2.810974 -1.518848 -3.098468
74530.0 -1.014101 2.971818 -3.034765 -0.748606 -2.282449
74540.0 -0.915615 -3.089293 3.089869 -1.085205 -2.382084
74550.0 -1.13618 -3.114232 -3.115797 -1.552365 -2.514815
74560.0 -1.387665 2.472456 -2.903835 -1.256333 -2.498229
74570.0 -1.311988 2.696199 -2.592607 -0.844894 -2.688337
74580.0 -1.38205 2.861493 -3.111653 -1.019224 -2.449839
74590.0 -1.274366 -3.095115 -2.962031 -1.095617 -2.398996
74600.0 -1.59711 3.063403 -2.679181 -1.711876 3.078083
74610.0 -1.249802 3.072749 -2.866173 -1.558798 3.072198
74620.0 -1.141353 2.885605 -2.968652 -1.642148 2.990574
74630.0 -1.386445 -3.116087 -2.754787 -1.355757 -3.071547
74640.0 -1.055195 3.112635 -1.064262 -1.352024 3.031513
74650.0 -1.093241 3.045769 -3.138409 -1.29985 -2.995104
74660.0 -1.177768 -3.096437 -2.923475 -1.603303 -2.998471
74670.0 -1.128197 -2.776919 1.155284 -1.078841 -1.78538
74680.0 -1.355175 -3.128659 -3.056608 -1.346774 -2.984134
74690.0 -1.364306 -3.141315 -2.944797 -0.905123 -2.639994
74700.0 -1.112456 2.947309 -3.076774 -1.291375 -2.642249
74710.0 -0.917724 3.126723 -3.126612 -1.323565 -2.79969
74720.0 -1.397089 3.036396 -2.607855 -1.545233 3.107001
74730.0 1.417917 -3.126148 3.120933 -1.444225 -2.726739
74740.0 -1.317985 -2.94634 -3.129355 -1.188836 -1.919246
74750.0 -1.341495 3.117159 1.08967 -1.24156 -1.806165
74760.0 -1.66189 -2.58599 3.018948 -1.671638 2.969201
74770.0 -0.892081 -3.057678 1.248552 -1.072728 -2.202988
74780.0 -1.510819 -3.039209 -2.950607 -1.581082 2.865234
74790.0 -1.097764 -3.114363 -3.004356 -1.465792 -2.301798
74800.0 -1.325274 -2.964531 3.045293 -1.351215 3.092944
74810.0 -1.146721 -2.852335 0.864931 -1.132812 -2.453059
74820.0 -2.066811 -3.035624 -2.898326 -1.48195 -2.935818
74830.0 -1.375496 1.612771 3.081897 -1.217715 -1.855342
74840.0 -0.949703 2.821016 3.134894 -0.958631 -2.4364
74850.0 -1.529536 -2.484604 3.065125 -1.244725 -2.307563
74860.0 -1.064613 -3.03829 -2.944565 -1.249521 -1.956906
74870.0 -1.265658 -3.042954 -2.794498 -1.055511 -2.273488
74880.0 -1.074885 -3.012708 -2.713419 -1.350125 -2.366865
74890.0 -1.478531 -2.966354 -2.911273 -1.031006 -2.591055
74900.0 -1.290859 2.397872 -1.036791 -1.230459 -2.903551
74910.0 -1.522081 -2.74587 -3.023483 -1.024529 -2.291718
74920.0 -1.014018 -2.750951 -3.079978 -1.010906 -2.283241
74930.0 -1.451554 -3.002484 -2.737819 -1.059063 -2.306124
74940.0 -1.233116 3.130257 -3.030506 -1.161602 -2.160179
74950.0 -1.137389 -2.77572 3.137562 -0.972522 -2.666175
74960.0 -1.129028 -3.100823 -2.880878 -1.242065 2.936578
74970.0 -1.270354 -2.801084 -3.041683 -1.300944 -2.880501
74980.0 -1.754354 -2.728271 -2.906486 -1.375558 -2.82305
74990.0 -1.375218 -2.794815 -2.991028 -1.786269 -2.797117
75000.0 -1.322843 2.599458 -2.910558 -1.121622 -2.711651
75010.0 -1.606218 -2.981206 -3.012085 -1.177523 -2.948177
75020.0 -1.203635 -2.799593 -3.104824 -1.451293 -2.955026
75030.0 -1.281551 2.939471 -2.802589 -1.047823 -2.651746
75040.0 -1.401777 -2.957635 2.96663 -1.199761 -2.643434
75050.0 -1.288504 -3.120677 2.973265 -1.547786 -2.758569
75060.0 -1.084197 -3.016785 -2.932132 -1.195356 -3.072947
75070.0 -1.159285 -2.976471 -3.09547 -1.298248 -2.188434
75080.0 -1.194802 3.075024 -3.092387 -1.137239 -2.205296
75090.0 -1.192522 2.650632 3.116809 -1.708356 -2.979075
75100.0 -1.195506 -2.907616 3.135455 -1.215416 -2.22807
75110.0 -1.208666 2.579706 3.101455 -1.238218 -3.07505
75120.0 -1.191835 -3.069601 -2.930377 -1.068148 -2.65549
75130.0 -1.026201 2.935467 -3.031232 -1.252782 -2.372181
75140.0 -1.188237 -2.894239 -2.931375 -1.298254 -2.551423
75150.0 -1.002992 2.874974 -2.824434 -1.148423 -2.418088
75160.0 -1.067806 -2.71903 3.102562 -1.346392 -2.420763
75170.0 -1.661789 1.490381 -3.049912 -1.15234 -2.125377
75180.0 -1.256527 2.848962 -3.043996 -1.658103 -3.03864
75190.0 -0.870435 -2.445079 3.117115 -1.626272 -2.998494
75200.0 -1.150241 2.980798 -2.98745 -1.172052 -2.110914
75210.0 -1.527772 1.844182 -2.95806 -1.181772 -2.501308
75220.0 -1.277516 -2.876054 -2.957289 -1.127204 -2.32124
75230.0 -1.128513 -2.842915 -3.062022 -1.020826 -2.11365
75240.0 -1.440546 2.923614 -2.885335 -1.291302 -2.35838
75250.0 -0.934747 -2.772544 3.114704 -1.493341 -2.931811
75260.0 -1.074733 -2.603266 -2.847577 -1.108498 -2.219278
75270.0 -1.402197 -3.133868 -2.923808 -1.382972 -3.030179
75280.0 -1.204561 3.121125 -3.095612 -1.371152 -2.499149
75290.0 -1.038055 -3.064251 2.876424 -1.437703 -2.66444
75300.0 -0.895055 3.046022 -2.964145 -1.000088 -2.647477
75310.0 -1.503829 -3.141553 -3.064972 -1.118193 -2.526692
75320.0 -1.490082 2.870646 -2.79138 -1.527308 -2.862583
75330.0 -1.4331 -3.027567 3.08095 -1.577957 3.135596
75340.0 -1.382595 -3.113736 -2.942404 -1.413543 2.927207
75350.0 -1.076281 -3.037165 3.025334 -1.484388 -2.920565
75360.0 -1.267534 -2.624234 -3.061235 -1.087496 -2.205437
75370.0 -0.998643 -2.525829 -3.022799 -1.210081 -1.928211
75380.0 -1.440898 -3.079089 1.304695 -1.165369 -2.313942
75390.0 -1.550221 -3.07529 -2.916891 -1.442627 -2.535117
75400.0 -1.010353 -2.838355 -2.781293 -1.696482 -2.90069
75410.0 -1.25933 -3.020186 -2.785143 -1.419068 -2.421339
75420.0 -1.251299 -2.860852 -2.779894 -1.239419 -2.496476
75430.0 -1.010279 -2.945554 -3.120137 -1.026149 -2.430817
75440.0 -1.161748 -2.983935 -3.069026 -1.414539 -2.869718
75450.0 -1.159711 -2.838957 -3.097103 -1.485359 -2.819612
75460.0 -1.259142 -2.932898 -3.073453 -1.478562 -2.995504
75470.0 -0.932742 1.71985 3.033386 -1.341554 -2.536893
75480.0 -1.321601 -2.862688 2.959968 -1.349941 -2.676559
75490.0 -1.166926 2.827874 -2.936573 -1.464677 -2.986106
75500.0 -1.222421 2.574938 3.117011 -1.229657 -2.439636
75510.0 -1.574979 -3.00934 -2.880576 -1.53623 2.804747
75520.0 -1.454243 -3.042587 -2.9825 -1.382693 -3.002441
75530.0 -1.211522 -2.921451 1.372384 -1.093211 -2.272127
75540.0 -1.043807 -2.864683 -3.056545 -1.276573 -2.860567
75550.0 -1.040471 2.936941 -2.798326 -1.167659 -2.478329
75560.0 -1.54393 2.737691 -3.036234 -1.014157 -2.284326
75570.0 -1.152219 -2.919854 0.782437 -1.085814 -1.935988
75580.0 -1.206365 3.101537 -2.983569 -1.322741 -3.000848
75590.0 -1.167886 2.891149 -2.678701 -1.217607 -2.845773
75600.0 -1.33439 3.007667 -2.774007 -1.257012 -3.104301
75610.0 -1.189769 -3.10879 1.177232 -1.530891 -2.660248
75620.0 -1.235777 2.896522 -2.989695 -1.213545 -2.713706
75630.0 -1.600164 3.114004 -3.120566 -1.662059 -3.031815
75640.0 -1.392953 -2.881232 -3.118324 -1.572065 -2.654653
75650.0 -1.289185 -2.845462 3.10624 -1.518266 -2.911689
75660.0 -1.272687 -3.096033 -2.816284 -1.482911 3.128485
75670.0 -1.336262 2.992498 3.132756 -1.705812 -3.124114
75680.0 -1.286676 -3.012997 -3.133899 -1.385563 -3.024793
75690.0 -1.550231 1.400042 -3.042633 -1.551719 3.083051
75700.0 -1.483967 3.114549 3.100457 -1.384693 -2.97734
75710.0 -0.981982 -2.962734 -2.841472 -1.402771 3.091525
75720.0 -1.309058 2.97134 -2.873885 -1.390703 -2.945082
75730.0 -1.56125 -2.678411 -2.847684 -1.56553 3.129678
75740.0 -1.573158 -2.843277 3.136639 -1.45683 -2.719464
75750.0 -1.231914 -2.896925 -3.104145 -1.318913 -2.377435
75760.0 -1.29267 -3.117516 -2.733641 -1.582798 2.860664
75770.0 -1.21429 -3.094904 3.101093 -1.634337 -2.848427
75780.0 -1.380483 3.059104 -3.1068 -1.173754 -2.602795
75790.0 -1.501183 -2.791104 -3.047027 -1.199268 -2.923531
75800.0 -1.181455 -3.071493 1.13099 -0.848719 -2.255969
75810.0 -1.246849 2.89719 3.093113 -1.24727 -2.827706
75820.0 -1.025541 -3.080886 3.034754 -1.467088 -3.068351
75830.0 -1.194863 2.90466 1.02208 -1.275751 -2.720101
75840.0 -1.363829 2.983104 -3.114789 -1.36284 -2.212676
75850.0 -1.471035 1.402287 -2.951245 -1.470226 3.111222
75860.0 -1.583456 1.82444 -2.952077 -2.255725 -2.853128
75870.0 -1.396904 -2.873645 -3.09849 -1.154863 -2.126074
75880.0 -1.228731 -3.058909 -1.132752 -1.277437 -3.080776
75890.0 -1.29148 1.669057 3.085596 -1.482965 -3.0453
75900.0 -1.238672 -3.02673 3.121746 -1.023386 -2.435632
75910.0 -1.400562 3.081268 -2.967555 -1.548013 -3.002758
75920.0 -1.462701 -2.949387 -3.021148 -1.652702 3.061126
75930.0 -1.273206 1.604416 3.080306 -1.416729 -2.816695
75940.0 -1.084851 2.980018 -3.070899 -0.926402 -2.404267
75950.0 -1.033993 1.476134 -3.046296 -1.621962 -2.761797
75960.0 -1.008059 2.749395 3.029584 -1.441111 -2.499622
75970.0 -1.093816 1.997135 -3.083109 -1.268128 -2.395257
75980.0 -1.360365 3.085728 -3.065811 -0.97669 -2.343302
75990.0 -1.138116 1.553478 -3.079644 -1.04827 -2.376122
76000.0 -1.160459 1.898075 3.095243 -1.528462 3.12018
76010.0 -1.340936 3.088316 1.056216 -1.318318 -2.392831
76020.0 -1.364738 1.467999 -3.031307 -1.633038 -2.972574
76030.0 -1.435049 3.031169 -2.566801 -0.968903 -2.548568
76040.0 -1.260166 -3.04387 -3.047986 -1.101433 -2.566984
76050.0 -1.514183 -3.016937 -3.002145 -0.884348 -2.301133
76060.0 -1.119605 2.896221 -2.839368 -1.094614 -1.928687
76070.0 -1.143764 -2.96214 3.124968 -1.10354 -1.894048
76080.0 -1.62465 1.328022 -2.839486 -1.62771 -3.063087
76090.0 -1.363457 2.896371 -2.928697 -1.411753 -1.786002
76100.0 -1.266312 -3.027899 -2.681182 -1.254418 -2.304152
76110.0 -1.122303 -3.119321 -0.711062 -1.080082 -1.867176
76120.0 -1.594158 2.785529 -2.933999 -1.727285 -3.008011
76130.0 -1.185378 2.894116 -2.811516 -1.085689 -2.349321
76140.0 -1.53417 1.341024 -2.819846 -1.419935 -2.913636
76150.0 -1.284302 2.977826 -2.845865 -1.500626 -2.998407
76160.0 -1.315286 3.088067 -3.002795 -1.219955 -2.583371
