time phi1_2 psi1_2 omega1_2 phi1_3 psi1_3
37100.0 0.853844 -2.870728 -3.126897 -1.337077 -1.762716
37110.0 0.89796 -2.898019 -3.015067 -1.195124 -2.655776
37120.0 1.055957 -2.592922 0.834831 -1.62607 -3.081575
37130.0 1.186644 -2.752033 3.045969 -1.14419 -2.671299
37140.0 1.156118 -2.730215 1.087385 -1.722285 3.125927
37150.0 1.083959 -3.006552 -2.990731 -1.032838 -2.226671
37160.0 0.655237 2.626403 -2.958328 -1.217475 -1.926962
37170.0 1.024511 -2.462748 -3.129191 -1.108135 -2.044955
37180.0 1.179933 -2.875587 -3.070809 -0.980078 -2.37095
37190.0 1.102481 -2.612544 -2.842086 -1.106559 -2.37812
37200.0 0.932764 -2.60818 -2.857538 -0.99055 -2.530331
37210.0 0.999453 -2.74762 -3.123735 -1.145247 -1.915603
37220.0 0.940824 3.000716 1.136603 -1.351347 -2.765036
37230.0 1.06309 -3.094266 -3.060267 -1.133069 -2.117074
37240.0 1.143654 -2.605443 2.893201 -1.113831 -2.644993
37250.0 0.910081 -2.661601 -3.049642 -0.962652 -2.189183
37260.0 0.892139 2.874745 -2.829162 -1.425001 -2.40998
37270.0 1.038484 -2.983401 3.091396 -1.400479 -3.126191
37280.0 1.262548 -2.664971 0.979526 -0.947417 -2.1441
37290.0 1.315223 -2.929951 0.953587 -1.018731 -2.392477
37300.0 1.072976 3.015529 -2.82057 -1.24794 -2.455019
37310.0 1.271795 -2.672729 1.242468 -1.070694 -2.590513
37320.0 1.327565 -3.007753 -3.019993 -1.534024 3.049186
37330.0 1.269528 -1.274171 -0.906102 -1.361227 -2.785665
37340.0 1.187558 -3.05914 -3.091252 0.539859 -2.044202
37350.0 0.859499 -3.030271 -2.896504 -0.908533 -2.28442
37360.0 1.123542 -2.839499 -2.953703 -1.167383 -2.053516
37370.0 1.258453 -2.601421 -2.748669 -1.231444 -2.880462
37380.0 1.107388 -2.624597 -2.786296 -1.061143 -2.484371
37390.0 1.049413 3.108642 3.130469 -1.324949 -2.498234
37400.0 1.12028 2.806917 -3.017198 -1.608464 2.887651
37410.0 0.970765 -2.784387 -2.929961 -1.077922 -2.552292
37420.0 1.157287 -2.757876 3.09002 -1.189432 -2.508483
37430.0 1.136851 3.085118 -2.890383 -1.677155 -2.994642
37440.0 1.112335 -2.942261 1.147893 -1.267132 -2.576195
37450.0 1.112799 -3.081001 -1.20591 -1.459948 -2.450444
37460.0 0.88572 -2.742405 -3.021027 -1.077588 -2.625766
37470.0 1.162383 -3.097157 3.073178 -1.14664 -2.276817
37480.0 1.01197 -3.048631 -2.924862 -1.117189 -2.231084
37490.0 0.695528 3.036766 -3.111864 -1.560236 3.081396
37500.0 1.149747 -2.691624 -3.060778 -1.108221 -2.079465
37510.0 0.977728 -2.696876 -2.901907 -0.925525 -2.411858
37520.0 1.12694 -2.851279 -3.066878 -1.686902 -3.006309
37530.0 0.943941 -2.479519 2.997386 -1.005863 -1.94632
37540.0 1.05778 -2.688494 -3.017858 -1.321692 -1.701147
37550.0 1.001469 -2.505015 -2.945714 -0.830309 -2.052298
37560.0 1.206211 -2.883581 3.136242 -1.228684 -2.648356
37570.0 1.045423 -3.004257 -2.951214 -1.685311 -2.853164
37580.0 1.300409 -3.007955 2.943235 -1.118318 -2.426504
37590.0 1.155066 -2.644031 -2.969444 -1.349004 -2.786763
37600.0 0.952001 -2.728642 -2.969916 -1.185523 -1.948612
37610.0 0.995501 -2.682606 3.132451 -1.18005 -2.029574
37620.0 1.069515 -3.017638 -2.791129 -1.147828 -2.400017
37630.0 1.152714 -2.908364 3.102115 -1.299765 -2.419765
37640.0 1.071502 -2.43708 -3.107509 -1.452913 -2.859731
37650.0 1.101031 -2.59868 -2.898359 -0.896292 -2.362897
37660.0 1.226288 -2.621944 -2.945594 -1.252998 -2.757311
37670.0 1.093821 -2.973957 -2.717027 -1.168658 -2.409171
37680.0 0.837808 -3.099369 3.117002 -1.458286 2.853638
37690.0 1.136751 -2.473961 3.12903 -1.262293 -2.347902
37700.0 1.109627 -2.538284 -3.08004 -1.275459 -2.08687
37710.0 0.939629 -3.024015 -3.102022 -0.830598 -1.597965
37720.0 0.567268 2.728488 -2.620822 -1.390615 3.110959
37730.0 1.11266 -2.779876 -2.856667 -1.501511 3.068209
37740.0 0.757755 3.022538 -2.872248 -1.364115 -3.068806
37750.0 0.922668 2.881714 -0.850993 -1.655213 -2.956226
37760.0 1.163101 -3.041753 -0.922228 -1.29326 -2.8209
37770.0 0.993103 2.731784 -3.130038 -1.137607 -2.409989
37780.0 1.027921 -2.979937 -2.905092 -1.517143 -2.641253
37790.0 1.109074 -3.023421 -2.881233 -1.026636 -2.550417
37800.0 0.888844 3.041434 -2.858153 -0.921285 -2.252967
37810.0 0.907393 2.932856 -2.957647 -1.279867 -2.646078
37820.0 0.995208 2.72495 -2.741563 -1.8018 -2.930887
37830.0 1.398048 -2.691043 -1.248586 -1.137242 -2.65137
37840.0 1.197071 -2.860446 -2.807404 -1.470364 -2.951087
37850.0 1.234792 -1.15959 -1.003618 -1.489482 -2.54628
37860.0 1.114 -2.483277 -3.000048 -1.529652 -2.98263
37870.0 1.094602 -2.683546 -2.857601 -1.452125 -2.952323
37880.0 1.250442 -2.724147 -3.003793 -1.356975 2.982391
37890.0 1.285643 -2.647677 -2.896412 -1.361452 2.991461
37900.0 1.108068 -2.963089 -2.702209 -1.637775 3.082074
37910.0 1.177111 -3.005256 -1.041014 -1.275168 -2.314235
37920.0 1.139451 -2.952627 3.076135 -1.892883 -3.03456
37930.0 1.045558 -2.731125 -2.944034 -1.31376 2.587759
37940.0 0.987575 -2.957708 -3.009126 -1.557262 -2.765191
37950.0 0.96673 -2.977622 -3.036607 -0.958683 -2.674906
37960.0 1.061382 3.023694 -3.022572 -1.12225 -2.455119
37970.0 1.04997 -2.817702 -3.053766 -1.827814 -2.782004
37980.0 1.067116 -2.834045 -2.871426 -1.286525 -3.068029
37990.0 0.941453 -2.64459 -1.184542 -1.274697 -2.586349
38000.0 1.024439 -2.862822 -0.911517 -1.488436 -2.442218
38010.0 1.069669 -3.047426 -2.866048 -1.028372 -1.9132
38020.0 1.124196 -3.014149 -3.082705 -1.190846 -1.981771
38030.0 1.135201 -3.042755 -3.030777 -1.196832 -2.658038
38040.0 1.085725 -3.000849 -2.936794 -1.211258 -2.110901
38050.0 1.271754 -3.093216 -2.870275 -1.144838 -2.518543
38060.0 0.887813 3.139342 -1.096223 -0.998169 -2.211282
38070.0 0.860658 -3.078844 -1.028188 -1.010438 -2.231788
38080.0 1.083759 3.10147 -1.270359 -1.022392 -2.03672
38090.0 1.157628 -2.923037 -2.653162 -1.180762 -1.962967
38100.0 1.057729 -3.066255 -3.094224 -0.952724 -2.037348
38110.0 1.086132 2.731608 -2.91659 -1.224706 -2.183229
38120.0 0.978713 -2.979058 3.101198 -0.943026 -2.189688
38130.0 0.922112 -2.791173 -2.774218 -1.315124 -2.70382
38140.0 1.181796 -3.038792 -0.80341 -1.063166 -1.752979
38150.0 1.347468 -2.739097 -0.935157 -1.233438 -1.784191
38160.0 1.24183 -3.055366 -3.033254 -1.201027 -2.162283
38170.0 1.145812 3.128411 -3.057645 -1.15815 -2.675045
38180.0 0.811954 3.034104 -3.104086 -1.246275 -2.722553
38190.0 1.152878 -2.709468 3.007003 -1.179295 -1.971562
38200.0 1.085736 -2.907185 -3.135553 -1.082181 -2.743574
38210.0 1.06558 -2.81221 -2.980449 -1.126932 -2.888964
38220.0 0.884546 3.043218 -2.867969 -1.694978 -2.731754
38230.0 0.861149 -2.874644 0.800219 -1.471918 3.122612
38240.0 1.213093 -2.933819 -1.035022 -1.196557 -2.248049
38250.0 1.107036 -2.227708 -0.97049 -1.103475 -2.09691
38260.0 0.949285 -3.0041 -2.570668 -1.327117 -2.808633
38270.0 1.350005 2.092285 -2.927588 -1.627557 -3.047339
38280.0 0.785835 -3.113717 -2.837567 -1.248964 -2.670927
38290.0 1.274695 3.013404 3.089137 -1.269824 -2.82534
38300.0 1.043386 -2.93453 -3.060274 -1.432258 -2.720665
38310.0 0.935469 -2.958746 1.102633 -1.428271 -2.786478
38320.0 0.972509 -3.083789 1.184422 -1.722978 3.136847
38330.0 0.835934 3.048935 -2.918111 -1.134117 -2.268321
38340.0 1.120044 -3.015103 1.302249 -1.656217 -2.855715
38350.0 1.160331 3.07297 -2.892205 -1.362571 -1.916007
38360.0 1.004899 -2.638515 -2.840248 -1.135453 -2.197485
38370.0 1.195099 -2.945962 -2.894499 -1.088875 -2.291875
38380.0 1.019574 3.045729 -2.995016 -1.340328 -2.098518
38390.0 0.971933 -2.918491 -3.095058 -1.149726 -2.131692
38400.0 0.833209 -2.811185 1.097859 -1.332982 -2.86545
38410.0 0.982757 3.137001 -3.121552 -0.842109 -2.539591
38420.0 1.120693 -1.938872 -0.959527 -1.446322 -2.818291
38430.0 0.706828 2.9442 -3.047897 -1.07704 -2.532097
38440.0 0.941389 -2.693184 1.13757 -0.776033 -3.022839
38450.0 1.086689 -3.026235 -2.913903 -1.143512 -1.965105
38460.0 1.031401 -3.071982 -3.062767 -1.30381 -2.069355
38470.0 1.199328 -3.122489 1.140757 -1.008674 -2.834354
38480.0 1.239789 3.060481 1.407626 -1.713188 -2.845796
38490.0 0.806252 -2.905865 1.000983 -1.54835 -2.832807
38500.0 1.196025 -2.863909 0.995384 -1.505542 -3.022309
38510.0 1.036403 3.010059 3.002088 -1.579557 -2.888751
38520.0 1.056457 -3.054779 3.111278 -1.336498 -2.472596
38530.0 1.104769 -3.042606 -2.777849 -1.494445 -2.759354
38540.0 1.062665 2.848841 -2.666246 -1.200113 -2.754328
38550.0 0.932608 -2.867912 -2.915266 -1.149064 -2.305277
38560.0 0.920817 -2.448097 -2.802698 -1.149429 -2.255483
38570.0 0.989613 -2.655966 -3.007757 -1.461562 -2.768281
38580.0 1.158222 -2.941558 0.993598 -1.410091 -2.610627
38590.0 0.770764 -2.982887 -3.026145 -1.154688 -2.588742
38600.0 1.198741 -2.89756 1.095236 -1.363673 -2.631178
38610.0 1.123779 -1.478504 -0.742392 -1.107912 -2.582904
38620.0 1.140178 -3.011738 2.874403 -1.706206 -3.094036
38630.0 0.921255 -2.186009 1.276841 -1.146497 -2.549618
38640.0 1.135437 -2.106735 1.038874 -1.202467 -2.230769
38650.0 -1.13822 2.931026 -2.795335 -1.48317 -3.122611
38660.0 1.32733 -2.35665 1.125905 -1.119106 -2.574531
38670.0 1.159402 -2.249137 -0.864003 -1.004379 -2.365675
38680.0 0.810282 -1.778712 -0.96992 -1.339133 -2.531525
38690.0 1.089998 -2.784256 -0.875912 -1.086461 -2.300781
38700.0 0.969741 -3.007991 1.232321 -1.494911 -3.064024
38710.0 1.14932 3.054981 0.898248 -1.235606 -2.500963
38720.0 0.583717 -2.925599 -1.053344 -0.972474 -2.208976
38730.0 0.801521 -3.130107 1.081572 -1.08329 -2.429698
38740.0 1.075029 -2.872398 -0.896628 -1.127539 -2.288594
38750.0 1.182296 -2.266595 -3.030106 -1.253709 -2.627573
38760.0 1.414202 -2.684834 -2.989377 -1.403159 3.130273
38770.0 1.024754 -3.109177 1.212582 -1.42156 -3.020547
38780.0 0.797971 -2.85559 -1.387979 -0.804149 -2.05832
38790.0 1.239309 -2.710971 -2.679876 -1.357463 -2.768252
38800.0 1.164341 3.052156 0.974936 -1.134422 -2.309248
38810.0 0.939471 -2.785083 -0.688062 -1.135147 -2.688506
38820.0 1.128774 -2.918882 -1.032918 -1.419498 -2.820628
38830.0 1.105 -3.138719 -1.056967 -1.076426 -2.556074
38840.0 1.184886 -3.045037 0.962571 -1.26474 -1.900307
38850.0 1.135762 2.85682 -0.569342 -1.102744 -2.445901
38860.0 1.180851 -2.742679 1.026211 -1.144709 -2.579117
38870.0 0.189711 2.85123 -0.938287 -1.260915 -1.860379
38880.0 0.960889 -3.042888 -1.29937 -1.022022 -2.211558
38890.0 1.216231 -2.451124 3.099998 -1.355534 -2.959535
38900.0 0.150889 -3.097471 0.99171 -1.140889 -2.33498
38910.0 0.762647 3.033199 0.85248 -1.083864 -2.50449
38920.0 1.354792 -2.802872 1.189787 -1.65773 -2.973641
38930.0 0.856995 3.0423 1.129128 -1.346541 -2.489256
38940.0 1.085415 2.661367 -0.857436 -1.253455 -2.545102
38950.0 1.176127 -2.702671 -2.878059 -1.253634 -2.713804
38960.0 0.968477 3.013711 1.329984 -1.395579 3.070904
38970.0 1.699131 -2.942258 1.075243 -1.687662 -2.877552
38980.0 1.09444 -2.610169 -2.737323 -1.55327 -3.116695
38990.0 1.299036 -2.451352 1.195595 -1.19899 -2.486627
39000.0 1.096641 -2.99054 -0.830433 -1.201018 -2.442079
39010.0 1.113964 -2.952021 -1.138844 -1.336483 -2.234812
39020.0 1.253228 -2.951196 -1.358514 -0.979064 -2.245119
39030.0 -0.160283 3.086881 3.104322 -1.36593 -2.932177
39040.0 1.171501 -2.767877 1.166778 -1.486144 -3.015864
39050.0 0.986172 -1.908365 -2.827464 -1.437594 2.809167
39060.0 1.00334 3.063007 1.049765 0.607695 -2.272983
39070.0 1.212309 -2.630542 -2.776422 -1.494194 -2.697336
39080.0 0.862933 2.780411 -2.884518 -1.346601 2.900644
39090.0 0.818713 2.93938 -2.889346 -1.616813 3.116895
39100.0 1.124869 -2.678834 1.211146 -0.877122 -2.655968
39110.0 0.978569 3.105803 1.238257 -1.104026 -2.617478
39120.0 1.330818 -2.343953 -3.08786 -1.293046 -2.408001
39130.0 1.112786 3.081558 1.147138 -1.286915 -2.178536
39140.0 1.222995 -3.078771 1.043873 -1.191277 -2.419945
39150.0 1.007942 -3.002577 -2.5689 -1.351652 -2.36691
39160.0 0.70564 2.408927 3.028485 -1.238311 -2.416078
39170.0 0.982218 2.958948 1.294918 -1.210976 -2.235494
39180.0 1.007267 -2.976625 1.054501 -1.226802 -2.125187
39190.0 1.151557 2.776887 0.944094 -1.177521 -3.049506
39200.0 1.359436 -2.384847 -3.075995 -1.205128 -2.64906
39210.0 1.278064 -2.997337 1.189528 -1.730034 -2.968694
39220.0 1.442748 -1.166301 -0.948509 -1.570378 -3.06738
39230.0 1.099075 -2.464431 1.101936 -1.148095 -2.559048
39240.0 0.910447 -1.769399 -1.085369 -1.405631 -2.751829
39250.0 0.739674 -2.316394 -1.148992 -1.302859 -2.911323
39260.0 1.000397 -2.807157 2.830806 -1.129777 -2.232511
39270.0 1.353476 -2.30356 1.126121 -1.25932 -2.355097
39280.0 0.775513 -2.906486 -2.88393 -1.426109 -2.399356
39290.0 1.096886 -3.108535 -1.053125 -1.248491 -2.829469
39300.0 0.690489 -3.139584 -0.778869 -1.616782 -2.760465
39310.0 1.065354 -2.679515 3.140076 -1.372442 -2.712984
39320.0 1.083872 -2.764938 -3.049936 -1.27302 -2.350506
39330.0 1.275333 3.123686 -1.215766 -1.464628 -2.757438
39340.0 1.377508 2.983513 1.227832 -1.040428 -2.218955
39350.0 1.057318 -2.999184 -1.095794 -1.345917 -2.826538
39360.0 1.376452 -3.001854 -3.04864 -1.05884 -2.486881
39370.0 1.184809 3.037313 1.192904 -1.278071 -2.053911
39380.0 1.164437 3.106673 0.917226 -1.033602 -2.364281
39390.0 1.130186 2.70937 -0.852999 -1.040825 -2.528798
39400.0 0.943702 3.02779 -0.919423 -1.362279 -2.585484
39410.0 1.182815 -2.819698 -1.121763 -1.361173 -2.869085
39420.0 1.136343 -2.760992 -1.306056 -1.209369 -2.867333
39430.0 0.782469 -1.455458 -0.720503 -1.40722 -2.904429
39440.0 1.23168 -2.734639 -0.938337 -1.133419 -2.750093
39450.0 1.199317 -2.894874 -0.970681 -1.419691 -3.126038
39460.0 0.833908 -2.764985 -0.962967 -1.700569 -2.77585
39470.0 1.117074 -2.740928 -1.134809 -1.416476 -2.994684
39480.0 1.140031 -3.131269 0.962752 -1.061865 -2.224902
39490.0 1.146636 -2.681079 -1.160404 -1.439372 2.814041
39500.0 0.997585 -3.107834 0.957196 -1.355737 -1.848125
39510.0 0.913299 -2.947168 1.265809 -1.208868 -2.561126
39520.0 1.205951 -3.126426 1.051413 -1.328774 -2.685084
39530.0 1.25612 -2.530991 1.249489 -1.43756 -2.589104
39540.0 0.959249 -3.130683 0.955033 -1.267787 -2.13408
39550.0 1.224647 -2.703439 -1.121187 -1.025044 -2.392243
39560.0 1.230239 -2.964807 -1.044097 -1.431115 -2.786342
39570.0 0.997755 2.959525 1.411585 -1.306069 -2.292864
39580.0 0.934647 -2.981034 1.266617 -1.312753 -2.364846
39590.0 1.21392 -2.495563 1.319868 -0.886654 -2.412192
39600.0 1.24105 -3.071056 1.226629 -1.298589 -2.443108
39610.0 0.989806 -2.680129 0.971073 -1.280098 -2.716711
39620.0 1.040571 -2.990488 -0.914973 -0.997875 -2.406401
39630.0 0.968026 -2.246542 1.187193 -1.342765 -2.181185
39640.0 1.155214 -2.852652 1.182056 -1.208041 -2.719468
39650.0 1.207714 -2.605807 -0.89985 -1.018402 -2.72279
39660.0 0.945312 -2.280423 1.304713 -0.983549 -1.91194
39670.0 1.229843 -2.570064 -1.092732 -1.598169 3.062542
39680.0 0.898223 -3.093112 -1.17847 -1.147599 -2.06886
39690.0 1.000851 -2.981469 -1.041354 -1.483746 3.10871
39700.0 1.17996 -2.559867 1.128558 -1.244916 -2.534766
39710.0 0.836528 -2.932223 -1.08016 -1.214312 -2.551896
39720.0 1.111635 -2.503452 0.968705 -1.011472 -2.229938
39730.0 1.077036 -2.953973 -0.924559 -1.536708 -2.753886
39740.0 1.073906 -3.11813 -1.156343 -1.523554 -2.765615
39750.0 1.227728 -2.892592 -1.016814 -1.759631 -3.119579
39760.0 1.131543 -2.402672 -0.914036 -1.387869 -1.865398
39770.0 1.284651 -2.33992 -1.207947 -1.598485 2.867843
39780.0 1.118917 -2.787728 -3.138177 -1.540394 3.058119
39790.0 0.815722 2.747697 -0.752734 -1.349687 -2.440675
39800.0 0.763328 2.771967 -0.809968 -0.938455 -2.009478
39810.0 1.189615 -3.063208 -2.961187 -1.467405 -2.909625
39820.0 1.137004 -2.699715 -1.143726 -1.260541 -2.137967
39830.0 1.196155 -2.709648 1.094054 -1.03877 -2.40764
39840.0 0.991527 -3.096409 -1.047243 -1.21855 -2.405652
39850.0 1.393666 -2.504584 1.073341 -1.286826 -2.587721
39860.0 0.634628 -3.066101 -3.00555 -1.252744 -2.561606
39870.0 1.097877 2.981014 -1.208032 -1.020965 -2.288147
39880.0 1.139662 -3.121013 -1.431492 -1.280977 -1.992258
39890.0 1.221177 -2.822769 -0.945545 -1.109877 -2.521606
39900.0 1.296361 -2.650035 1.367973 -1.603376 -3.031494
39910.0 1.105309 -2.708802 -0.939026 -1.1701 -2.315885
39920.0 1.221897 -2.873658 -1.383189 -1.305227 -2.545216
39930.0 0.967789 -3.127838 -0.93816 -0.957002 -1.984384
39940.0 1.11498 -2.67563 0.893289 -1.675295 3.111097
39950.0 1.273423 -2.540458 0.944221 -1.78077 -2.970248
39960.0 1.173423 -2.435077 1.383372 -1.591682 -3.086079
39970.0 1.356455 -2.931132 1.172697 -1.504342 -2.98069
39980.0 1.118024 -3.139196 -0.932005 -1.254463 -2.588384
39990.0 1.051504 -2.866071 -2.682528 -1.53143 -2.998884
40000.0 0.895842 2.54203 -1.036046 -1.402488 -2.532195
40010.0 1.062984 -2.84747 -2.851844 -1.182659 -2.824606
40020.0 1.053841 2.909767 3.129271 -1.17087 -2.744473
40030.0 1.057606 -2.400139 1.530508 -1.524341 -2.749884
40040.0 1.272486 -2.76201 1.211519 -1.589304 -2.876957
40050.0 1.245348 -2.543856 1.237558 -1.499979 -2.68647
40060.0 0.954355 -2.966953 -0.753311 -1.788683 -2.924868
40070.0 1.229954 -2.873505 -0.932 -1.083039 -2.252022
40080.0 1.05381 -3.097035 -1.036164 -1.424521 -2.614175
40090.0 1.258402 -2.904421 -1.212534 -1.187928 -2.844933
40100.0 1.11401 -2.52418 1.374193 -1.660605 -2.884579
40110.0 1.129305 3.034264 -3.103849 -1.233367 -2.180227
40120.0 1.269001 -3.022432 -2.98071 -1.201099 -2.067353
40130.0 0.708254 -3.023459 2.902086 -1.057112 -2.098412
40140.0 0.990424 -2.722849 -2.818349 -1.245117 -2.313275
40150.0 0.999798 -2.638388 -3.138367 -1.101978 -1.937741
40160.0 0.936613 -3.083234 1.12228 -1.14418 -2.164586
40170.0 0.887726 2.596914 -2.955571 -1.02127 -1.867293
40180.0 1.257017 -2.611151 1.142706 -1.114521 -1.96167
40190.0 0.939181 -2.84073 -2.846051 -1.152922 -1.973925
40200.0 0.784849 2.593012 -0.822941 0.825082 -2.063982
40210.0 0.970276 -2.873355 -3.028999 -1.043058 -2.115977
40220.0 0.966436 -2.722042 -2.858794 -0.938519 -2.194936
40230.0 1.088691 -2.57895 1.128016 -1.331499 -2.082763
40240.0 1.040634 -3.125043 -2.923751 -1.116818 -2.287733
40250.0 1.087032 -2.719666 1.089908 -0.796783 -2.218812
40260.0 1.220567 3.0964 3.068209 -1.122676 -2.01179
40270.0 0.962139 -3.011415 1.190834 -1.238232 -2.525956
40280.0 1.05569 -2.723193 -3.102698 -1.304538 -2.57185
40290.0 1.317099 3.1136 0.921694 -1.216694 -2.303707
40300.0 0.990844 -3.050932 -2.513809 -1.151145 -2.537933
40310.0 0.981255 2.954542 -2.924911 -1.600944 -3.048262
40320.0 1.166294 -2.890083 1.019449 -1.399092 -2.895721
40330.0 1.020056 -2.966772 -3.010822 -1.464804 -2.881771
40340.0 0.987176 2.884698 3.060726 -1.633283 -2.824785
40350.0 0.963196 -2.996487 -3.069805 -1.626339 -2.970263
40360.0 1.2513 2.946059 -3.016497 -1.793648 -2.750813
40370.0 1.005259 2.907474 -2.940802 -1.454373 -3.12479
40380.0 1.137769 -2.862543 -3.117553 -1.484439 3.140137
40390.0 1.014055 3.070198 -3.075087 -1.611138 2.937689
40400.0 1.298432 -3.129005 -2.906107 -1.387337 3.032671
40410.0 1.420726 3.063498 -2.960219 -1.401784 2.865859
40420.0 1.019361 2.901498 -2.756012 -1.505511 3.105059
40430.0 0.82021 2.817209 -2.747492 -1.299754 -2.549539
40440.0 1.29842 -3.012273 -2.701324 -1.689558 -3.125585
40450.0 1.050312 -2.606353 -3.046709 -1.221515 -2.745363
40460.0 0.942225 2.314828 -3.127637 -0.730162 -2.107033
40470.0 1.122165 -3.08396 -2.917751 -1.094106 -2.574822
40480.0 1.119196 -2.381277 1.175448 -1.121009 -2.354703
40490.0 0.520391 2.93902 -2.913011 -1.47596 -3.128758
40500.0 1.138916 -2.295604 1.232882 -0.965971 -2.634747
40510.0 1.074912 2.725287 3.103766 -1.471259 -2.920517
40520.0 0.909993 2.468038 -3.045834 -1.35207 -2.491265
40530.0 0.286168 2.834408 3.139466 -1.169629 -2.746119
40540.0 1.233635 -2.140706 1.092919 -1.259011 -2.448846
40550.0 1.286878 -2.226636 1.03283 -1.196421 -2.319517
40560.0 1.166895 -2.27839 1.281834 -1.219872 -2.495086
40570.0 1.030441 -2.497214 1.245991 -1.402069 -2.687135
40580.0 1.203901 -3.011171 -2.828838 -1.869597 -3.02811
40590.0 1.309169 -2.563643 1.077901 -0.839604 -2.510981
40600.0 1.407603 -2.581709 1.139219 -1.254803 -2.504596
40610.0 0.804964 3.050157 3.097705 -1.610626 3.052227
40620.0 1.107272 -3.006489 -2.831324 -1.90571 -2.983922
40630.0 1.23147 -2.620585 -0.716944 -1.420262 -2.837601
40640.0 1.157742 -2.859261 1.195085 -1.547491 -2.930561
40650.0 0.994102 -2.68992 1.380051 -1.518119 -2.999971
40660.0 1.257772 -2.821224 -1.26146 -1.247878 -2.55391
40670.0 1.078098 -3.039673 0.915397 -1.409786 -2.751785
40680.0 1.176476 -2.659032 1.474681 -1.425309 -2.424115
40690.0 1.152265 -2.926787 -1.157298 -1.490176 -3.133548
40700.0 1.262983 2.808596 -0.929519 -1.252834 -2.534887
40710.0 0.714384 2.97458 -3.132005 -1.314205 -1.810492
40720.0 0.987886 -3.101189 -2.922831 -1.274618 -2.366913
40730.0 0.936779 2.917539 -2.976518 -1.255765 -2.246037
40740.0 0.874834 -2.999006 -2.862097 -1.114886 -2.593048
40750.0 0.958433 -3.010234 -2.992361 -1.35169 -2.56356
40760.0 1.005825 2.797728 -0.713607 -0.957015 -2.158919
40770.0 1.134252 -3.066321 -1.25008 -1.408521 -2.244932
40780.0 1.033095 -2.850746 1.14818 -1.22794 -2.034735
40790.0 1.254482 -2.960182 1.156088 -1.248434 -2.45061
40800.0 0.810752 2.916115 -3.014062 -1.168656 -2.617784
40810.0 1.257684 -2.897057 -2.817172 -1.035844 -2.689636
40820.0 1.33856 -3.093485 -1.158597 -1.139108 -2.713401
40830.0 1.012124 -2.964327 -2.769786 -1.375505 -2.611043
40840.0 1.147301 -3.105581 -0.945891 -1.153287 -2.380969
40850.0 1.184063 -2.872871 -3.008848 -1.105363 -2.656039
40860.0 1.193474 -2.600838 -0.868326 -1.199743 -2.444716
40870.0 1.136518 -2.693447 1.096099 -1.456139 -2.908403
40880.0 1.212092 -2.491399 1.207396 -1.107728 -2.386549
40890.0 1.216808 -3.021046 -2.949949 -1.140501 -2.373438
40900.0 1.277332 -2.953035 -3.1055 -1.066126 -1.920192
40910.0 1.655575 2.970505 -3.126414 -1.353424 -2.744661
40920.0 0.868118 -2.777422 -3.018597 -1.08423 -2.929555
40930.0 1.24241 -2.702144 1.287575 -1.377655 -2.590725
40940.0 1.017642 -2.918677 -2.782885 -1.377734 -2.634015
40950.0 1.339428 -2.528179 1.02548 -1.004174 -2.415948
40960.0 1.118099 -3.082484 -2.693354 -1.276544 3.025997
40970.0 1.288631 -2.868771 -2.940167 -1.500772 -2.871606
40980.0 0.941666 -2.938973 1.017728 -1.433641 -2.607
40990.0 1.077191 -3.013142 -3.001426 -1.368737 -2.686885
41000.0 1.12861 -3.093402 -3.021882 -1.210592 -2.268644
41010.0 1.332722 -2.750153 -3.010657 -1.150133 -1.900241
41020.0 1.2113 -2.7863 -2.774975 -1.190886 -2.563793
41030.0 1.196271 2.977965 -2.948133 -1.244808 -2.523224
41040.0 1.073517 -2.840797 -3.070944 -1.310698 -2.644647
41050.0 0.967193 -2.983147 -3.049787 -1.051383 -2.374777
41060.0 1.209716 -3.080122 -2.982148 -1.532944 -2.737727
41070.0 1.339638 -3.01774 -3.040676 -1.067022 -2.068476
41080.0 1.039002 -2.465317 1.280797 -1.21368 -1.755851
41090.0 0.849513 -2.639824 1.495794 -1.343296 -1.904519
41100.0 1.244865 -2.986032 1.154827 -0.872263 -2.486266
41110.0 0.97093 -2.630937 -2.749367 -0.923664 -2.393819
41120.0 1.130846 -3.014373 -2.841152 -0.855185 -2.602552
41130.0 1.417674 -2.823628 1.190695 -1.152788 -2.354788
41140.0 1.063614 -2.861093 3.097068 -1.250186 -2.353035
41150.0 1.103699 -3.090973 1.099329 -1.018614 -2.36442
41160.0 1.115 -3.042821 -0.870511 -1.367931 -2.493951
41170.0 0.715711 2.789271 1.068257 -1.145369 -2.327551
41180.0 0.988321 -2.914481 3.029507 -0.884355 -2.641717
41190.0 1.141122 2.989907 -2.808062 -1.014323 -1.969069
41200.0 1.158464 2.322204 -3.005305 -1.182666 -1.920511
41210.0 0.895231 -2.765517 -2.826246 -1.374121 -2.927806
41220.0 1.072603 3.073024 -2.871791 -0.789148 -2.290878
41230.0 1.425113 -2.994413 3.130941 -0.969632 -1.809823
41240.0 1.247584 -2.865804 -2.787824 -1.317391 -2.068919
41250.0 1.084027 2.898054 -2.936215 -1.604629 -2.936024
41260.0 1.116827 -2.637952 -2.906565 -1.350196 -2.595065
41270.0 1.094762 3.044769 1.061163 -1.337584 -2.623211
41280.0 1.096919 3.042409 0.921084 -1.196178 -2.759559
