-3.141592654  27.420224939  
-3.018392942  25.722117051  
-2.895193230  24.380269469  
-2.771993518  23.301589208  
-2.648793806  22.388771382  
-2.525594094  21.497145326  
-2.402394382  20.442243042  
-2.279194670  19.064119287  
-2.155994958  17.300733012  
-2.032795246  15.226955032  
-1.909595535  13.020424894  
-1.786395823  10.905073739  
-1.663196111  9.099941320   
-1.539996399  7.778604742   
-1.416796687  7.054750755   
-1.293596975  6.962706728   
-1.170397263  7.468085308   
-1.047197551  8.502183390   
-0.923997839  10.001576189  
-0.800798127  11.939149182  
-0.677598415  14.313225362  
-0.554398704  17.105253572  
-0.431198992  20.222499624  
-0.307999280  23.458313760  
-0.184799568  26.486969166  
-0.061599856  28.912187225  
0.061599856   30.358316151  
0.184799568   30.606782676  
0.307999280   29.718108636  
0.431198992   28.089188480  
0.554398704   26.382974008  
0.677598415   25.352986131  
0.800798127   25.607585121  
0.923997839   27.422549742  
1.047197551   30.661344386  
1.170397263   34.839330923  
1.293596975   39.298941385  
1.416796687   43.410185490  
1.539996399   46.728986507  
1.663196111   49.057169111  
1.786395823   50.404219710  
1.909595535   50.890756970  
2.032795246   50.637239445  
2.155994958   49.693907891  
2.279194670   48.035486524  
2.402394382   45.638476623  
2.525594094   42.579663832  
2.648793806   39.097899127  
2.771993518   35.555254035  
2.895193230   32.311380521  
3.018392942   29.587813732  
