time phi1_2 psi1_2
162950.0 1.113055 -2.625213
162960.0 1.07085 -3.02992
162970.0 1.283969 -2.814432
162980.0 1.948399 -2.686108
162990.0 0.859138 -2.802037
163000.0 1.409561 2.991961
163010.0 1.263858 -2.878107
163020.0 1.520412 -2.980264
163030.0 1.115721 -2.773928
163040.0 0.908668 3.097054
163050.0 1.221504 3.091216
163060.0 1.229219 -2.713251
163070.0 1.676091 -2.870844
163080.0 1.271894 -3.028452
163090.0 0.820481 -2.77092
163100.0 0.921688 -2.790436
163110.0 1.05677 -2.934148
163120.0 0.725989 3.115958
163130.0 1.124937 -3.109205
163140.0 1.828957 -2.720216
163150.0 1.993739 -2.565616
163160.0 1.783293 -2.924089
163170.0 1.416108 -2.98551
163180.0 1.062153 -2.825999
163190.0 1.378998 -3.140546
163200.0 1.217726 -2.960669
163210.0 1.304603 -2.913384
163220.0 0.867061 -2.606004
163230.0 1.344696 -2.605773
163240.0 1.127385 -2.80664
163250.0 1.1289 -2.956082
163260.0 1.328595 -2.942096
163270.0 1.309703 -3.019665
163280.0 1.31703 -2.781089
163290.0 1.789506 -2.56408
163300.0 1.086472 2.921107
163310.0 1.363956 -2.851749
163320.0 0.957263 -3.131595
163330.0 1.151087 -3.029868
163340.0 1.581491 -2.754864
163350.0 1.310803 -2.831349
163360.0 1.019382 -3.011248
163370.0 1.280443 -3.078736
163380.0 1.548598 -2.597212
163390.0 1.001123 -3.053224
163400.0 0.965564 -2.784457
163410.0 1.079591 -3.099095
163420.0 0.936943 -2.886926
163430.0 1.357057 -3.109824
163440.0 1.030254 3.048503
163450.0 0.890542 3.108474
163460.0 1.110754 -2.864647
163470.0 0.917159 -2.773155
163480.0 1.108715 -2.863931
163490.0 1.087858 -3.104484
163500.0 0.968317 -2.832328
163510.0 1.22772 3.113876
163520.0 1.405019 -2.745736
163530.0 1.196212 -2.973704
163540.0 0.802869 -3.11004
163550.0 1.528803 -2.247066
163560.0 0.750495 -2.828939
163570.0 1.031371 -3.0311
163580.0 1.418604 -2.666358
163590.0 1.576041 -2.166295
163600.0 0.862804 -2.951263
163610.0 1.467311 -2.895347
163620.0 1.634432 -3.132993
163630.0 1.037828 -2.667228
163640.0 1.691714 -2.615244
163650.0 1.183455 -2.938168
163660.0 1.635482 -2.790202
163670.0 1.372049 -3.125554
163680.0 1.002403 -2.885596
163690.0 1.113432 -2.836682
163700.0 1.380568 -2.838977
163710.0 0.978193 -2.956749
163720.0 0.899312 -3.08612
163730.0 1.007516 -2.936232
163740.0 1.219612 -2.968706
163750.0 1.382892 -2.857026
163760.0 1.630489 -3.020125
163770.0 1.120738 -2.721569
163780.0 0.936277 -2.962996
163790.0 1.278992 -2.96465
163800.0 1.371304 2.975808
163810.0 0.92221 -2.764797
163820.0 1.063389 3.057987
163830.0 1.030202 -3.116334
163840.0 1.565528 -3.083537
163850.0 1.054353 -2.913715
163860.0 1.462938 -3.075037
163870.0 0.942779 3.018582
163880.0 1.075259 -3.018343
163890.0 1.233657 -3.030963
163900.0 0.973021 -2.774132
163910.0 0.987239 3.129097
163920.0 1.037923 -2.591064
163930.0 1.558877 -2.766718
163940.0 1.514428 -2.91219
163950.0 1.268976 -2.983529
163960.0 1.093849 -3.038691
163970.0 0.864526 3.034881
163980.0 0.772083 -2.933089
163990.0 1.214306 -2.839803
164000.0 1.113592 -3.021072
164010.0 1.184249 -2.964603
164020.0 1.639494 -3.132549
164030.0 1.220807 -2.941694
164040.0 1.246955 -2.985347
164050.0 1.038355 -3.057953
164060.0 0.966589 -3.023791
164070.0 1.370306 -2.864565
164080.0 1.599424 -3.085748
164090.0 1.200307 -2.791759
164100.0 1.235376 -2.829383
164110.0 1.171724 3.052394
164120.0 1.18448 -2.925589
164130.0 1.177937 -3.10437
164140.0 1.276239 -2.782628
164150.0 0.885336 -3.055652
164160.0 1.041962 -2.844336
164170.0 1.328169 -2.89714
164180.0 1.320603 -2.858696
164190.0 0.84461 -2.896929
164200.0 0.858433 -2.959421
164210.0 1.045014 3.124907
164220.0 1.39934 -3.100589
164230.0 1.576012 -3.127944
164240.0 1.240988 -2.930505
164250.0 0.871045 3.080704
164260.0 1.246158 -2.994003
164270.0 1.243027 -3.018141
164280.0 1.008917 -2.985028
164290.0 1.506997 -2.843979
164300.0 0.907741 2.972175
164310.0 1.073213 -2.842149
164320.0 1.077054 2.926402
164330.0 0.998523 -3.051689
164340.0 0.685222 -2.972067
164350.0 0.940793 -2.836025
164360.0 0.888411 -3.042486
164370.0 1.366845 3.100381
164380.0 1.072281 -3.048878
164390.0 1.368501 -2.755691
164400.0 1.12265 -2.453437
164410.0 0.836314 -3.002618
164420.0 1.070716 -2.767035
164430.0 1.013135 -2.835425
164440.0 1.108132 -2.908177
164450.0 1.11117 3.107328
164460.0 1.370558 -3.110511
164470.0 1.494394 -3.013348
164480.0 1.294113 -3.036108
164490.0 1.151562 -2.702876
164500.0 1.514083 3.095372
164510.0 0.91406 -2.904566
164520.0 1.447788 -2.869954
164530.0 0.938969 -2.758832
164540.0 1.192003 -2.865933
164550.0 1.094623 -2.855033
164560.0 1.032314 -2.859892
164570.0 0.949261 -2.816756
164580.0 1.333822 -2.560048
164590.0 1.115349 -2.859414
164600.0 0.975816 -2.818469
164610.0 1.094011 -3.136237
164620.0 1.021745 -2.945775
164630.0 1.160232 -2.847523
164640.0 0.979361 -3.026047
164650.0 1.100154 -3.094969
164660.0 1.352773 -2.504736
164670.0 1.290508 -3.111722
164680.0 1.127265 -2.807795
164690.0 1.226763 -2.854007
164700.0 0.725742 -2.74032
164710.0 1.140259 2.992376
164720.0 0.732537 2.922172
164730.0 1.077767 -2.884065
164740.0 1.563673 -2.969666
164750.0 1.391958 -2.969936
164760.0 0.949335 -2.95449
164770.0 1.138088 -2.88984
164780.0 1.155949 -2.90641
164790.0 1.270409 -3.036338
164800.0 1.170176 -2.590667
164810.0 0.977836 -2.798846
164820.0 1.209103 -2.823697
164830.0 0.865243 3.064269
164840.0 0.852282 -3.01147
164850.0 1.225401 -2.536637
164860.0 1.11997 3.07147
164870.0 1.01942 -2.903285
164880.0 1.376136 -3.060674
164890.0 1.337599 -2.876113
164900.0 0.640703 -3.104627
164910.0 0.851047 -2.819312
164920.0 1.105254 -2.932285
164930.0 1.209977 -2.822454
164940.0 0.993518 -3.131135
164950.0 1.234763 -2.774507
164960.0 1.366367 -2.684291
164970.0 0.836742 -2.757546
164980.0 0.80707 -2.741493
164990.0 1.702759 -2.830029
165000.0 1.179441 -2.814012
165010.0 0.98829 -3.033893
165020.0 1.141527 -2.799355
165030.0 1.091131 -2.715737
165040.0 0.933274 -2.76559
165050.0 1.422653 -2.890381
165060.0 1.032666 -2.764855
165070.0 1.456147 -2.675124
165080.0 1.039968 -2.98636
165090.0 1.339776 -2.892766
165100.0 0.800141 -2.891853
165110.0 1.21726 -2.91909
165120.0 1.33516 -2.850978
165130.0 1.079695 -3.037171
165140.0 1.390275 2.73792
165150.0 1.033724 -2.85922
165160.0 0.909032 -2.866753
165170.0 0.948557 3.119759
165180.0 1.053784 -3.118733
165190.0 1.467349 -2.934686
165200.0 0.95129 2.748854
165210.0 1.270433 -2.987807
165220.0 1.130344 -2.927532
165230.0 1.531374 -3.002218
165240.0 1.096143 -2.840761
165250.0 1.116192 -2.87437
165260.0 1.210549 -3.106217
165270.0 1.422452 -2.975274
165280.0 1.224024 -2.78223
165290.0 1.192134 -2.787854
165300.0 1.039697 -2.862291
165310.0 0.887564 -2.730791
165320.0 1.025016 3.039265
165330.0 1.341102 -2.953013
165340.0 1.240788 -2.99286
165350.0 0.937323 -3.117847
165360.0 1.230869 -2.800972
165370.0 0.973976 -2.837312
165380.0 0.962906 -3.058742
165390.0 1.161579 3.044327
165400.0 1.450532 -2.826241
165410.0 0.940334 -2.761677
165420.0 1.413563 -2.666887
165430.0 1.49548 -2.975826
165440.0 1.026264 -2.830368
165450.0 1.164716 -2.745398
165460.0 1.22691 -2.756882
165470.0 1.109688 2.969886
165480.0 1.027062 3.121296
165490.0 1.091771 -3.022968
165500.0 1.111841 3.045871
165510.0 1.181799 -2.899031
165520.0 1.01612 -2.94144
165530.0 0.915523 3.122023
165540.0 1.241815 -2.859772
165550.0 1.162604 -2.955107
165560.0 1.270392 -2.895675
165570.0 0.824092 -3.022664
165580.0 1.072617 -3.072865
165590.0 0.970566 -2.816974
165600.0 1.60349 -2.480904
165610.0 1.242661 -2.758819
165620.0 1.058002 -2.742131
165630.0 1.732597 3.132687
165640.0 1.767255 -2.478436
165650.0 1.889198 -2.748214
165660.0 1.623004 -2.958682
165670.0 1.42138 -2.560995
165680.0 1.06545 -2.665881
165690.0 1.149663 -2.78321
165700.0 1.113098 -2.794103
165710.0 1.139198 -2.656264
165720.0 1.038276 -2.734197
165730.0 1.441372 -2.856508
165740.0 1.229991 -2.831238
165750.0 1.185117 3.117692
165760.0 1.097667 -2.961234
165770.0 1.203884 -2.961119
165780.0 0.82199 -2.958552
165790.0 1.361542 -3.00404
165800.0 0.969169 -3.103778
165810.0 1.16342 3.129213
165820.0 0.936707 -3.008951
165830.0 1.809384 -2.67309
165840.0 0.874235 -2.901464
165850.0 1.360674 -2.960921
165860.0 1.927371 -2.7987
165870.0 1.12258 -2.959376
165880.0 1.031111 -2.793033
165890.0 0.917069 -3.138615
165900.0 1.177129 -2.621052
165910.0 1.004749 -2.992714
165920.0 0.978521 -2.97734
165930.0 0.970311 -2.88629
165940.0 1.473519 -3.124683
165950.0 1.532071 -2.876004
165960.0 0.853519 -2.813513
165970.0 1.139506 2.97659
165980.0 0.843624 -2.834306
165990.0 1.327316 -2.758554
166000.0 1.174917 -2.996857
166010.0 1.412738 -2.718005
166020.0 1.2231 -2.894699
166030.0 1.423885 2.927162
166040.0 1.271454 -2.914879
166050.0 1.27705 2.90474
166060.0 1.075496 3.086469
166070.0 1.399732 -3.004533
166080.0 1.11461 -2.945108
166090.0 1.418162 -2.867268
166100.0 1.14853 -2.859816
166110.0 0.958231 -2.808688
166120.0 1.230469 -2.785244
166130.0 1.234194 -2.864094
166140.0 0.95985 2.805765
166150.0 1.201798 -2.784495
166160.0 0.963561 -2.620935
166170.0 1.335893 2.951365
166180.0 0.990995 -3.068686
166190.0 1.057436 -2.898893
166200.0 0.89611 -3.026996
166210.0 1.107914 -3.128977
166220.0 1.039709 -3.045085
166230.0 1.220803 -3.065195
166240.0 1.580815 -2.838282
166250.0 1.093589 -2.902851
166260.0 1.40887 -2.829745
166270.0 1.343885 -2.855712
166280.0 0.886187 -2.831311
166290.0 1.472365 -2.892238
166300.0 1.260047 -2.913396
166310.0 1.424106 -3.118803
166320.0 1.060149 -2.959219
166330.0 1.187539 3.11809
166340.0 1.086012 -2.934221
166350.0 1.253808 -2.875152
166360.0 1.308887 -3.07082
166370.0 0.994358 -3.029902
166380.0 1.280389 -2.905918
166390.0 1.290233 -2.967054
166400.0 1.067491 -3.10845
166410.0 0.987407 -2.849829
166420.0 1.142424 -2.82226
166430.0 1.336951 -2.901531
166440.0 0.899415 2.880725
166450.0 1.181828 -3.01446
166460.0 1.676149 -3.084431
166470.0 0.980243 -2.850227
166480.0 0.969904 -2.999524
166490.0 1.343837 -2.77799
166500.0 1.103411 -2.658194
166510.0 1.634114 -3.01734
166520.0 1.09644 -2.567401
166530.0 1.149787 -2.960094
166540.0 0.981254 -2.802488
166550.0 1.555221 -2.925073
166560.0 1.006749 -2.960577
166570.0 1.158248 -2.680466
166580.0 1.147082 -3.000385
166590.0 1.364747 -2.848615
166600.0 1.192229 3.002017
166610.0 0.926415 -3.08711
166620.0 0.940056 -2.865901
166630.0 1.233409 -2.9211
166640.0 1.030138 3.139255
166650.0 0.783207 3.128828
166660.0 0.928814 -3.008859
166670.0 0.791516 -2.77924
166680.0 1.036577 -2.839129
166690.0 0.862926 -2.8453
166700.0 1.141224 -2.863108
166710.0 1.601066 -2.922267
166720.0 1.053966 -2.827729
166730.0 1.387668 -3.015479
166740.0 0.977031 -2.978168
166750.0 1.354288 -2.690173
166760.0 0.835751 -2.887988
166770.0 1.254222 2.931622
166780.0 0.997149 -2.934163
166790.0 1.207725 -3.077172
166800.0 0.851171 2.991949
166810.0 0.910301 -2.899314
166820.0 1.113692 3.064236
166830.0 1.331266 -2.963837
166840.0 0.656852 3.134155
166850.0 1.205529 -3.070278
166860.0 0.855969 3.012324
166870.0 0.962112 -2.843636
166880.0 1.338283 3.102651
166890.0 1.325267 -2.903528
166900.0 0.980237 -2.940729
166910.0 1.00761 -2.960525
166920.0 1.018795 -2.94223
166930.0 0.786365 -3.011477
166940.0 0.937433 3.10325
166950.0 1.046485 -2.788983
166960.0 0.873931 -2.712212
166970.0 1.094066 -2.925405
166980.0 1.539452 -3.031878
166990.0 1.755637 -2.958695
167000.0 0.990703 -2.869772
167010.0 0.88717 -3.019388
167020.0 0.91652 -2.884026
167030.0 1.031995 -3.047089
167040.0 1.097249 2.997523
167050.0 1.002893 -3.08423
167060.0 1.070011 -3.03497
167070.0 0.975445 -3.045047
167080.0 1.270367 -3.043721
167090.0 0.919895 -2.977569
167100.0 1.157693 -2.740291
167110.0 1.294961 -2.973541
167120.0 1.163522 -2.723023
167130.0 1.123807 2.56478
167140.0 1.523894 -3.006076
167150.0 1.113841 -2.87782
167160.0 0.911278 2.94152
167170.0 1.18059 -2.886374
167180.0 0.991504 -2.879612
167190.0 1.305948 -2.934693
167200.0 1.01405 -2.849056
167210.0 1.106603 3.038173
167220.0 1.338549 -2.961924
167230.0 1.323944 -3.106358
167240.0 1.180953 2.938655
167250.0 1.272181 -2.993767
167260.0 1.09761 -3.009575
167270.0 1.718303 -2.885566
167280.0 1.321767 -2.761743
167290.0 0.980052 -2.846608
167300.0 1.19634 -2.893571
167310.0 1.205591 -2.934441
167320.0 1.140214 -2.871381
167330.0 1.206223 -3.093594
167340.0 1.080629 -2.842144
167350.0 1.208819 -2.906133
167360.0 1.145408 -2.806468
167370.0 1.494709 -3.07657
167380.0 1.1995 -2.96715
167390.0 0.82791 -3.099069
167400.0 1.143838 -2.908693
167410.0 1.440179 -2.919106
167420.0 1.401542 -2.666405
167430.0 1.411665 -2.736713
167440.0 1.162288 2.941778
167450.0 1.572065 -2.944955
167460.0 1.23792 -2.980695
167470.0 1.374103 -2.647654
167480.0 0.774785 -2.933757
167490.0 1.081693 3.055428
167500.0 0.903203 -2.862217
167510.0 1.413808 -2.889196
167520.0 1.350508 -2.975946
167530.0 1.208368 -3.084102
167540.0 1.425285 -2.99536
167550.0 1.536354 -2.780345
167560.0 1.107476 2.937047
167570.0 1.323435 -2.997481
167580.0 1.374781 -2.719014
167590.0 0.998941 -2.614688
167600.0 1.145696 -2.842382
167610.0 1.041012 -3.087263
167620.0 1.783008 -3.036209
167630.0 0.890094 -2.88064
167640.0 1.338209 3.013523
167650.0 0.762766 -2.728853
167660.0 1.341322 -2.926207
167670.0 1.70456 -2.669449
167680.0 1.683348 -2.760074
167690.0 1.497636 -2.412599
167700.0 0.922108 2.903457
167710.0 1.644758 -3.049945
167720.0 1.082058 -2.696636
167730.0 1.827112 -2.827197
167740.0 1.053346 -3.048769
167750.0 1.325404 -2.920826
167760.0 1.571654 -2.950141
167770.0 0.971397 -2.95075
167780.0 1.082672 -3.035064
167790.0 1.069748 -2.713578
167800.0 1.243766 -3.053455
167810.0 1.459949 -2.666966
167820.0 1.439217 -2.865608
167830.0 1.058506 -3.072447
167840.0 0.909543 -2.949091
167850.0 1.346457 -2.931475
167860.0 0.856113 -2.634769
167870.0 1.007924 -3.005293
167880.0 1.156652 -2.966607
167890.0 1.151134 -2.940614
167900.0 0.922796 -3.049597
167910.0 1.343985 -2.937413
167920.0 1.247015 -2.918735
167930.0 1.40023 -2.699657
167940.0 1.19007 -2.978581
167950.0 1.264348 -2.775604
167960.0 1.428158 -2.717995
167970.0 1.48362 -2.784718
167980.0 1.601166 -2.779314
167990.0 1.142282 -3.014144
168000.0 0.905253 2.829231
168010.0 0.91037 -2.808787
168020.0 1.484411 -2.80544
168030.0 1.268473 -3.096086
168040.0 1.705567 -2.689036
168050.0 1.840673 -2.698284
168060.0 1.166319 -3.065
168070.0 1.456228 -2.913923
168080.0 0.952713 -2.707428
168090.0 1.061301 -2.647132
168100.0 1.085834 -2.864107
168110.0 1.214602 -3.006905
168120.0 1.245627 -2.756447
168130.0 1.776849 -2.972006
168140.0 1.389432 -2.888676
168150.0 1.751257 -2.795732
168160.0 1.766016 -2.771994
168170.0 1.708853 -3.009139
168180.0 1.800335 -2.524147
168190.0 1.044134 -2.987008
168200.0 1.144057 -3.036304
168210.0 0.898539 -2.802164
168220.0 1.115866 -2.77777
168230.0 1.517437 -2.846874
168240.0 1.330191 -2.621305
168250.0 1.284603 -2.918754
168260.0 1.16789 -3.009615
168270.0 0.789992 -3.045932
168280.0 1.492445 -3.028592
168290.0 1.23294 -3.008577
168300.0 1.595305 -2.715452
168310.0 1.434927 -2.758644
168320.0 1.150283 -2.950129
168330.0 1.724762 -2.589397
168340.0 1.267167 -2.815935
168350.0 1.00692 -3.03839
168360.0 1.148455 -2.715778
168370.0 0.863888 -2.892702
168380.0 1.284054 -3.040758
168390.0 1.427562 -2.730092
168400.0 1.236046 -2.843499
168410.0 0.886591 -3.079569
168420.0 1.289451 -2.81964
168430.0 1.621565 -2.56539
168440.0 1.33017 -2.782191
168450.0 1.117861 -2.837041
168460.0 1.46232 -2.817011
168470.0 1.0818 -2.832342
168480.0 1.532434 -2.740521
168490.0 1.331244 -2.938068
168500.0 0.984883 -2.928378
168510.0 0.952394 -3.021385
168520.0 1.323601 -2.957688
168530.0 1.493301 3.119258
168540.0 1.159511 -2.804725
168550.0 1.509536 -2.83122
168560.0 1.105279 -3.014049
168570.0 1.586512 -2.760739
168580.0 1.214104 -3.083618
168590.0 1.182911 -2.743306
168600.0 1.271728 -2.954472
168610.0 1.206978 -2.77614
168620.0 0.858703 -2.805071
168630.0 1.420557 -3.123968
168640.0 1.231851 -3.040855
168650.0 1.122564 -2.989652
168660.0 0.964541 -2.921283
168670.0 1.089722 -3.13036
168680.0 0.925616 -2.977579
168690.0 1.172665 -2.828108
168700.0 1.344731 -2.83047
168710.0 1.174274 2.649096
168720.0 1.278604 -2.922928
168730.0 0.970006 -2.931747
168740.0 1.198882 3.124676
168750.0 1.241038 3.121922
168760.0 1.304272 3.137884
168770.0 1.563275 -2.935421
168780.0 1.149084 -3.064671
168790.0 1.221167 -2.738543
168800.0 0.742571 -3.119884
168810.0 1.079701 -2.909515
168820.0 1.344053 -3.010805
168830.0 1.249177 -3.079476
168840.0 1.531868 -2.902954
168850.0 1.448386 -2.77887
168860.0 1.355702 3.060611
168870.0 1.344923 -2.915566
168880.0 1.120557 3.139567
168890.0 0.953342 -2.725402
168900.0 1.288378 3.049488
168910.0 0.950311 -3.041298
168920.0 1.695687 -2.838754
168930.0 1.607854 -2.988822
168940.0 1.430021 -2.881643
168950.0 1.675965 -2.824491
168960.0 1.058958 -3.034725
168970.0 1.099913 -2.000996
168980.0 1.506108 -2.964053
168990.0 0.859102 -3.020316
169000.0 1.137332 3.039008
169010.0 1.475174 -2.661575
169020.0 0.991613 -2.874375
169030.0 0.884352 -2.956572
169040.0 1.636981 -2.654475
169050.0 1.196326 -3.011278
169060.0 1.169362 2.847642
169070.0 1.577261 -2.986288
169080.0 1.02326 -2.856007
169090.0 0.941962 3.01777
169100.0 0.801112 -2.843591
169110.0 0.891542 -2.602441
169120.0 1.117085 -2.922151
169130.0 1.397223 -2.810446
169140.0 0.984429 -3.075229
169150.0 0.946828 -2.977192
169160.0 1.160971 -2.777165
169170.0 1.254404 -2.930976
169180.0 1.483834 -2.945071
169190.0 1.387631 -2.882855
169200.0 1.51927 -2.663287
169210.0 1.009667 -2.948756
169220.0 0.870784 2.811212
169230.0 0.811433 2.677346
169240.0 1.189048 -2.771465
169250.0 0.875659 2.936738
169260.0 1.422668 -2.816984
169270.0 1.24563 -2.869185
169280.0 1.029162 -3.126215
169290.0 0.777257 -3.032059
169300.0 1.100972 -2.83527
169310.0 1.062688 -3.10071
169320.0 0.74279 2.639546
169330.0 1.203463 -2.834315
169340.0 0.972204 -3.093096
169350.0 0.948022 -2.846585
169360.0 1.226009 -2.867278
169370.0 1.013147 3.117676
169380.0 1.045865 3.103984
169390.0 1.241256 -2.820055
169400.0 1.551088 3.078738
169410.0 1.032727 -2.840752
169420.0 1.073884 -3.129746
169430.0 1.604635 -2.801518
169440.0 0.914592 3.109157
169450.0 1.036184 -2.92489
169460.0 1.197809 -3.063042
169470.0 1.065404 -2.680123
169480.0 1.068061 -2.783599
169490.0 0.872437 -2.787194
169500.0 1.238204 -2.953535
169510.0 0.986842 -2.95899
169520.0 0.815125 -2.879496
169530.0 1.048624 2.9716
169540.0 1.071052 3.040721
169550.0 0.850848 -2.675609
169560.0 0.803726 -2.949488
169570.0 1.380821 -3.118568
169580.0 1.017604 -3.006181
169590.0 1.022958 -2.938928
169600.0 1.212128 2.819183
169610.0 1.12391 -2.801054
169620.0 1.09282 -2.863025
169630.0 1.080448 3.007277
169640.0 1.644318 -2.820094
169650.0 0.799996 -3.042807
169660.0 1.020569 -3.002103
169670.0 1.633999 -2.456719
169680.0 1.077771 -2.80139
169690.0 1.445713 -2.97932
169700.0 1.512806 -2.879428
169710.0 1.001206 -2.803587
169720.0 1.078744 -3.127971
169730.0 1.393282 -2.956777
169740.0 0.93695 2.926682
169750.0 1.38214 -2.975398
169760.0 0.902934 2.912112
169770.0 0.727825 -2.819861
169780.0 0.894421 3.0168
169790.0 0.645163 -2.98572
169800.0 1.224158 -2.958467
169810.0 0.894007 -2.955609
169820.0 0.979922 -2.878778
169830.0 0.695122 -3.039088
169840.0 1.625457 -2.647035
169850.0 1.087688 2.821172
169860.0 1.197959 -2.824814
169870.0 0.921577 -2.985839
169880.0 1.476052 2.98044
169890.0 0.988485 -2.887672
169900.0 1.019546 -3.014291
169910.0 1.162121 -2.821051
169920.0 0.84996 -3.010112
169930.0 1.017397 -2.751196
169940.0 1.144068 -2.568969
169950.0 1.5303 -2.564711
169960.0 1.042212 -2.783829
169970.0 0.768207 -2.857981
169980.0 1.132691 -2.87058
169990.0 1.085851 3.048253
170000.0 1.085565 3.07834
170010.0 1.290108 -2.754325
170020.0 1.484971 -2.65397
170030.0 1.41982 -3.118574
170040.0 1.069254 -2.961578
170050.0 1.497056 -2.830467
170060.0 0.936562 -2.934785
170070.0 0.760031 3.11967
170080.0 1.134995 3.047931
170090.0 1.456038 -3.134622
170100.0 1.246561 -3.026099
170110.0 1.241878 -2.701497
170120.0 1.249305 -3.029914
170130.0 1.148089 -3.110574
170140.0 1.144634 -2.913736
170150.0 1.245882 -2.888718
170160.0 1.554067 3.056964
170170.0 1.205079 -2.728252
170180.0 1.107538 3.007096
170190.0 1.171752 -2.773386
170200.0 1.144218 -2.676232
170210.0 1.380749 -2.535749
170220.0 1.083865 -3.046598
170230.0 1.159969 2.622829
170240.0 1.517557 -2.872041
170250.0 1.58883 -3.007372
170260.0 1.258745 -3.011815
170270.0 1.638176 -2.90469
170280.0 0.990635 -2.913486
170290.0 1.095237 -2.825495
170300.0 1.320259 3.029514
170310.0 0.914103 -2.869833
170320.0 1.23232 -2.729837
170330.0 0.952146 3.078122
170340.0 1.117834 -3.048043
170350.0 1.175404 -2.764473
170360.0 1.178108 -2.826773
170370.0 1.02505 3.046639
170380.0 1.108428 -2.603498
170390.0 1.286179 -2.671861
170400.0 0.878538 -2.924273
170410.0 0.972355 3.131706
170420.0 1.302588 -2.731536
170430.0 1.234514 -3.114295
170440.0 1.133331 3.08053
170450.0 0.798452 -2.841736
170460.0 1.055071 -3.117507
170470.0 1.166754 -3.111579
170480.0 0.954042 -3.123753
170490.0 0.912051 -3.118058
170500.0 1.119141 -2.94826
170510.0 1.082069 -2.997006
170520.0 1.042086 -2.811476
170530.0 0.985973 3.108711
170540.0 1.12559 -3.064185
170550.0 1.235355 -2.873283
170560.0 1.196803 -2.885192
170570.0 1.05213 -2.707605
170580.0 1.122239 -2.981614
170590.0 1.371519 -2.780537
170600.0 1.120917 -3.103926
170610.0 1.08392 -3.116583
170620.0 0.942999 -2.882238
170630.0 1.03703 -2.987943
170640.0 1.103154 -3.000836
170650.0 1.117373 -2.657765
170660.0 0.839717 -2.758915
170670.0 1.288921 -2.987377
170680.0 0.89786 -2.699782
170690.0 1.422809 3.129115
170700.0 1.379453 -2.940656
170710.0 1.48347 -2.826524
170720.0 1.520628 -3.106031
170730.0 1.126235 -3.087875
170740.0 1.160846 -2.817091
170750.0 1.376597 -2.956905
170760.0 1.493031 -2.968749
170770.0 1.747411 -2.834447
170780.0 1.240909 -2.868965
170790.0 1.395347 -2.854351
170800.0 1.309566 -2.987181
170810.0 1.28726 -2.764096
170820.0 1.416612 -2.838636
170830.0 1.057924 -2.954634
170840.0 1.39772 -2.759675
170850.0 1.526281 3.004081
170860.0 0.959457 -3.115009
170870.0 1.008477 -2.795832
170880.0 1.174863 -3.071843
170890.0 1.134156 -3.136926
170900.0 1.133137 3.064561
170910.0 1.157407 -2.890897
170920.0 1.224989 -2.984847
170930.0 1.716135 -2.695283
170940.0 1.942109 -2.603969
170950.0 1.904697 -2.696356
170960.0 1.219831 2.754342
170970.0 1.506042 -2.898778
170980.0 1.23418 -2.714193
170990.0 1.140194 -2.901971
171000.0 1.010768 -2.963698
171010.0 0.904821 -2.852333
171020.0 1.144827 -2.920973
171030.0 1.032231 2.851558
171040.0 1.176205 -2.673323
171050.0 1.874934 -2.555228
171060.0 1.634202 -2.591783
171070.0 1.340489 -2.883054
171080.0 0.980398 -3.028882
171090.0 1.117536 -3.05621
171100.0 1.059615 -2.950925
171110.0 0.763645 -2.839721
171120.0 0.852188 -2.706599
171130.0 1.233315 -2.975778
171140.0 1.612755 -2.663
171150.0 1.319429 -3.003426
171160.0 1.170442 -2.922847
171170.0 1.08203 -2.836527
171180.0 1.217413 -3.121896
171190.0 1.168284 -2.952313
171200.0 1.121913 -2.969893
171210.0 1.313618 -3.096148
171220.0 0.833804 -2.829347
171230.0 1.010675 -2.910865
171240.0 0.849787 -3.045543
171250.0 1.033997 -2.871264
171260.0 1.234219 2.867876
171270.0 1.463487 -2.895331
171280.0 1.105339 -2.863887
171290.0 1.583204 -2.86538
171300.0 1.151393 -2.881641
171310.0 1.038464 -2.968887
171320.0 1.745226 -2.878464
171330.0 0.991765 -3.093301
171340.0 1.741236 -2.848794
171350.0 1.186609 -2.839822
171360.0 1.503169 -2.861045
171370.0 1.359021 -2.874777
171380.0 1.16412 -2.828112
171390.0 1.102188 -3.052998
171400.0 1.276304 -3.033998
171410.0 1.351838 -2.733478
171420.0 1.350261 -2.662177
171430.0 1.026862 -2.864281
171440.0 1.7143 -2.725013
171450.0 1.367354 -2.892667
171460.0 1.606323 -2.871865
171470.0 1.396229 -3.086815
171480.0 1.335121 3.047544
171490.0 0.895011 -3.044543
171500.0 1.497167 -2.911631
171510.0 0.840155 3.034479
171520.0 0.92474 -2.831839
171530.0 1.179999 -2.88255
171540.0 1.490997 -2.815677
171550.0 0.96031 -2.857378
171560.0 1.171676 -2.83771
171570.0 1.013903 -2.896995
171580.0 1.436738 -2.718735
171590.0 1.330567 -2.775343
171600.0 1.425611 -2.6818
171610.0 1.081385 3.081992
171620.0 1.583918 -2.949802
171630.0 1.264509 -2.800437
171640.0 1.085686 -2.835205
171650.0 1.389995 -2.735276
171660.0 1.053294 -3.013555
171670.0 1.066867 -2.861189
171680.0 1.701404 -2.736168
171690.0 1.711754 -2.454134
171700.0 0.954692 -3.04195
171710.0 1.758081 2.911249
171720.0 1.214289 -2.660747
171730.0 1.649049 -3.013312
171740.0 1.280685 -2.92731
171750.0 1.634107 -3.110982
