time phi1_2 psi1_2 omega1_2
98750.0 -1.617505 -2.790796 -2.917521
98760.0 -1.125918 2.916951 3.068941
98770.0 -1.34688 3.095996 -3.024135
98780.0 -1.297176 3.015775 -2.826385
98790.0 -1.195878 3.098037 -2.9585
98800.0 -1.34388 -1.640358 -1.001231
98810.0 -1.329385 -2.786784 -2.992781
98820.0 -1.225062 3.031117 -2.957034
98830.0 -1.20774 2.700771 -3.118048
98840.0 -1.239628 2.944157 -2.840758
98850.0 -1.042641 2.929576 -3.098889
98860.0 -1.017275 3.088037 -2.784643
98870.0 -0.939669 -3.081483 -0.778686
98880.0 -1.227571 3.077316 -2.954097
98890.0 -1.607644 -3.041241 -2.986017
98900.0 -1.201848 -3.008688 -3.013017
98910.0 -1.473672 3.115349 -3.078138
98920.0 -1.208387 -2.958643 -3.033788
98930.0 -1.056888 -3.023228 -3.01312
98940.0 -1.412917 -3.109502 -2.881995
98950.0 -1.265652 3.080867 -3.102729
98960.0 -1.42829 -2.985191 -2.880607
98970.0 -1.260364 2.840653 -1.125368
98980.0 -1.268239 -3.089806 -3.038858
98990.0 -0.942197 3.040924 -2.937642
99000.0 -1.239008 -3.052836 -2.881444
99010.0 -1.153 -2.998278 -3.009955
99020.0 -1.377821 3.026139 3.121068
99030.0 -1.225798 -3.006393 -3.066997
99040.0 -1.399791 -1.33186 -1.019302
99050.0 -0.97731 -2.88992 -2.956133
99060.0 -1.191625 2.506054 3.1079
99070.0 -1.379867 2.854565 3.121786
99080.0 -1.55116 2.859393 2.966766
99090.0 -1.241123 -3.057183 -3.03373
99100.0 -1.460409 -3.030831 -2.999039
99110.0 -1.314073 2.80322 3.130894
99120.0 -1.316024 3.01518 -1.071627
99130.0 -1.513368 -3.016904 -0.973342
99140.0 -1.3075 -3.024974 -1.082903
99150.0 -1.068431 3.116515 -2.872511
99160.0 -1.353962 -2.952806 -2.933937
99170.0 -1.404037 -2.974995 -3.007194
99180.0 -1.057805 3.083171 -3.118451
99190.0 -1.491047 2.982584 -2.834886
99200.0 -1.725816 -2.688851 -3.109154
99210.0 -1.186376 1.976018 3.121303
99220.0 -1.38451 3.093678 -3.07018
99230.0 -0.965977 -1.266203 -0.887872
99240.0 -1.321611 2.797744 -2.76828
99250.0 -1.025229 3.059043 3.015313
99260.0 -1.306728 1.832977 -2.964697
99270.0 -1.31434 3.06062 -3.132627
99280.0 -1.49402 -2.887944 -3.119163
99290.0 -1.052765 -2.578077 2.815301
99300.0 -1.274106 2.213889 -3.034373
99310.0 -0.897407 1.6002 -2.892279
99320.0 -1.119451 1.570722 -3.046113
99330.0 -1.221008 1.684137 3.05733
99340.0 -1.416302 -2.582366 -2.963112
99350.0 -0.862723 -1.482763 -3.005763
99360.0 -1.67747 1.391521 -3.110088
99370.0 -0.940498 -1.035358 -2.997678
99380.0 -1.172865 1.549396 -2.952718
99390.0 -1.064687 1.764578 -3.059187
99400.0 -1.471089 -3.104771 -2.544228
99410.0 -1.230577 -2.737243 -1.310223
99420.0 -1.307513 3.136107 -1.246595
99430.0 -1.416469 2.750457 -2.957679
99440.0 -1.098154 -2.452192 -2.812917
99450.0 -1.181429 -1.707266 -3.121153
99460.0 -1.352837 -2.939675 -3.064816
99470.0 -1.263101 3.029988 -3.133243
99480.0 -1.226628 -3.123086 -2.977042
99490.0 -1.152582 -2.782596 -2.963362
99500.0 -1.226837 -3.090296 3.090637
99510.0 -1.120252 2.789434 3.092617
99520.0 -1.155886 -2.953276 -2.986898
99530.0 -1.238237 1.616372 -3.103988
99540.0 -1.364105 -2.915953 -2.934312
99550.0 -1.39936 -2.856956 -3.021122
99560.0 -1.117611 2.803802 -3.024806
99570.0 -1.090981 2.953444 -3.043311
99580.0 -1.284579 -2.756234 -2.969799
99590.0 -1.651261 1.383671 -2.938434
99600.0 -1.225223 -3.135835 -2.819584
99610.0 -1.156303 -3.036752 2.986342
99620.0 -1.046299 2.937078 -2.83408
99630.0 -1.162133 -2.929318 3.065438
99640.0 -1.37829 3.093511 -2.914882
99650.0 -1.48918 2.828241 -2.972044
99660.0 -1.348744 -2.787838 -3.117471
99670.0 -1.214561 3.090929 2.994602
99680.0 -1.486538 -2.796408 3.120847
99690.0 -1.077071 2.996437 2.983255
99700.0 -1.464931 -2.830366 3.125706
99710.0 -1.128658 -3.036915 3.088056
99720.0 -1.030111 3.074419 -2.939942
99730.0 -1.440869 -3.020595 -3.061402
99740.0 -1.091901 -3.058625 -2.829249
99750.0 -1.174433 -2.948765 -2.874124
99760.0 -1.125575 -3.060245 1.237758
99770.0 -1.509526 -2.721061 3.077469
99780.0 -1.276112 3.092538 -3.081179
99790.0 -1.163823 2.762739 -3.049022
99800.0 -1.475723 -2.986417 3.10225
99810.0 -1.226252 -3.115367 -2.837245
99820.0 -1.367714 -2.791325 -2.850479
99830.0 -0.91538 2.701755 -2.75798
99840.0 -1.369963 -3.002347 -3.131457
99850.0 -1.659153 -3.051055 -2.942501
99860.0 -1.305644 -3.123696 3.055227
99870.0 -1.453077 -3.015209 -1.190637
99880.0 -0.984698 -3.128407 -2.947287
99890.0 -1.301631 -3.108499 -2.78234
99900.0 -1.268509 -3.006034 -2.730558
99910.0 -1.135697 -3.076862 3.088153
99920.0 -1.133604 -3.110078 3.090618
99930.0 -1.155309 -2.983529 3.029644
99940.0 -1.152024 -2.861874 -2.984828
99950.0 -1.330464 -3.01591 3.092377
99960.0 -1.475403 1.52962 0.703574
99970.0 -1.096194 -3.126216 -3.062621
99980.0 -1.4206 2.938752 3.041703
99990.0 -1.300203 1.980475 -2.820592
100000.0 -1.122337 -2.907577 -3.073491
100010.0 -1.308238 2.836908 -2.842667
100020.0 -0.98497 3.141164 2.990895
100030.0 -0.751763 2.83946 -2.939265
100040.0 -1.121781 3.087166 3.076381
100050.0 -1.017279 -3.034321 -2.906196
100060.0 -1.029334 -3.092694 -2.998957
100070.0 -1.667089 -2.88018 -2.9014
100080.0 -1.357065 -2.468646 -2.975303
100090.0 -1.49408 -2.801761 -2.998275
100100.0 -1.339248 3.129792 -2.916739
100110.0 -1.10596 -2.354397 -3.003501
100120.0 -1.474443 -3.080981 -2.994633
100130.0 -0.817767 3.113812 -3.134579
100140.0 -1.039288 -2.912938 -2.994145
100150.0 -1.033726 -3.134471 -3.053989
100160.0 -1.353612 3.047465 -2.790882
100170.0 -1.293477 -3.091159 -2.865894
100180.0 -1.029836 2.853268 -3.015487
100190.0 -1.156114 3.099866 3.10163
100200.0 -1.344935 -2.962534 -2.764436
100210.0 -1.287104 -3.027722 3.139236
100220.0 -1.156342 -2.791584 -3.040612
100230.0 -1.171383 3.011078 -2.921814
100240.0 -1.145999 -3.065385 2.951281
100250.0 -1.299475 -2.886102 3.105111
100260.0 -1.241285 -2.806394 3.030995
100270.0 -1.267341 2.907667 -3.113468
100280.0 -1.188968 3.039655 -2.945672
100290.0 -1.543575 2.838458 -3.035995
100300.0 -1.109302 -2.88847 -3.061336
100310.0 -1.533062 1.678795 -3.083376
100320.0 -1.133537 1.500841 2.990803
100330.0 -1.727171 2.683682 -2.986785
100340.0 -1.083981 -2.811262 3.046541
100350.0 -1.1633 -2.924068 -2.989802
100360.0 -1.061043 -2.714777 2.97614
100370.0 -1.103283 -3.120124 3.053049
100380.0 -1.024937 -2.944932 -3.103431
100390.0 -1.174518 -3.11946 -2.969259
100400.0 -1.442642 -3.093323 -2.926188
100410.0 -1.293441 3.061851 3.10366
100420.0 -0.743431 -3.016675 -3.134408
100430.0 -1.269812 -1.306842 -1.16083
100440.0 -1.200228 -2.95139 -2.778069
100450.0 -1.193971 -2.996565 -2.939898
100460.0 -1.623558 -2.932184 -3.060782
100470.0 -1.189425 3.056328 -3.013742
100480.0 -1.272922 -3.062721 -3.00835
100490.0 -0.940212 -3.087828 3.086269
100500.0 -1.10323 3.10184 -2.979478
100510.0 -1.111776 -2.955427 -2.856289
100520.0 -1.070951 2.787968 -2.929751
100530.0 -1.462716 -2.882208 1.289301
100540.0 -1.180872 2.67735 -2.893835
100550.0 -1.207172 3.015379 -3.020338
100560.0 -1.399508 2.96296 -2.881803
100570.0 -1.366031 3.141376 -2.917666
100580.0 -1.480987 -2.987426 3.027742
100590.0 -1.310077 -2.956964 -3.107507
100600.0 -1.075555 3.115151 -3.015896
100610.0 -1.423754 -2.635368 -3.033575
100620.0 -1.360966 -3.07106 -2.911849
100630.0 -1.271392 -2.924775 -3.001315
100640.0 -1.295571 -2.675952 2.954654
100650.0 -0.990314 -3.134333 3.125591
100660.0 -0.865293 2.412267 2.977307
100670.0 -1.349145 3.101968 -3.067489
100680.0 -1.131542 3.04277 -3.001086
100690.0 -1.307358 -2.966915 -3.046683
100700.0 -1.221142 -2.972318 -3.083121
100710.0 -1.133063 1.683517 -2.901717
100720.0 -0.932189 2.886211 -3.097605
100730.0 -1.493119 -2.79382 -0.97861
100740.0 -1.05796 -2.757322 -3.018476
100750.0 -1.059898 -3.017366 -2.956214
100760.0 -1.134037 2.704931 -2.992705
100770.0 -1.595395 2.903632 2.86939
100780.0 -1.295205 -2.896917 -3.086594
100790.0 -1.150284 2.949857 -3.053797
100800.0 -1.203159 2.820653 -2.978382
100810.0 -1.416369 -2.974038 -2.979417
100820.0 -1.373357 -2.715438 -2.934217
100830.0 -1.152024 -2.879888 -3.060916
100840.0 -1.259952 -3.03562 3.081345
100850.0 -1.527814 -2.925491 -3.067358
100860.0 -1.586938 2.961868 -2.925914
100870.0 -0.822337 -3.123941 3.117074
100880.0 -1.415968 2.934256 -2.951662
100890.0 -1.401791 2.842427 0.784133
100900.0 -1.878336 -2.651443 -3.017132
100910.0 -0.941294 2.904523 1.1909
100920.0 -1.025524 3.134363 3.04441
100930.0 -1.145508 -2.957875 -3.137301
100940.0 -1.32634 -3.06661 1.164712
100950.0 -1.213496 -3.117557 -3.042801
100960.0 -1.252327 3.121209 1.271088
100970.0 -0.992075 2.44618 3.130109
100980.0 -1.153206 -3.034578 1.137952
100990.0 -1.453734 -3.058847 0.821732
101000.0 -1.295543 2.883679 1.182976
101010.0 -1.109481 -2.903811 0.97108
101020.0 -1.237211 -2.924666 -2.911994
101030.0 -1.320633 3.104388 1.043997
101040.0 -1.272822 1.701983 2.980382
101050.0 -0.961165 -2.436536 -2.852439
101060.0 -1.128122 2.709836 -2.898738
101070.0 -1.369474 1.752694 -2.85783
101080.0 -1.230625 -2.746144 -2.747531
101090.0 -1.237122 -1.583825 -2.871355
101100.0 -1.3694 2.990396 -3.108763
101110.0 -1.02409 -3.076943 -0.887342
101120.0 -1.284315 2.706699 -2.975548
101130.0 -1.563531 3.1073 -2.7933
101140.0 -1.113448 1.518388 2.936798
101150.0 -1.377096 1.683791 -3.060468
101160.0 -1.06364 -2.805918 -3.103271
101170.0 -0.972731 3.08572 -1.025907
101180.0 -1.547995 -3.007364 -2.883517
101190.0 -0.909033 -3.05923 -3.051884
101200.0 -1.465024 -2.415283 -3.054546
101210.0 -1.069333 3.019508 -0.896662
101220.0 -1.219597 -3.00412 -3.050395
101230.0 -1.41108 2.906004 3.083744
101240.0 -1.355987 2.237491 3.099558
101250.0 -1.345256 -2.929707 -2.938341
101260.0 -1.451398 3.127583 -3.133116
101270.0 -1.2268 -2.967994 -3.046127
101280.0 -1.425866 -3.078775 -2.795357
101290.0 -1.535902 -2.857881 -3.067777
101300.0 0.692775 -3.059546 -2.866908
101310.0 -1.367432 2.91635 2.942794
101320.0 -1.165243 2.236453 3.107047
101330.0 -1.427099 2.835938 -2.991046
101340.0 -1.568557 2.574331 -2.82876
101350.0 -1.062019 2.663052 -3.11962
101360.0 -1.236091 1.845971 3.10863
101370.0 -1.026575 -3.138504 -1.429287
101380.0 -1.130038 2.605599 1.061061
101390.0 -1.24219 1.56451 -2.878791
101400.0 -1.693991 -2.761784 -3.06316
101410.0 -1.53835 3.131443 -2.66626
101420.0 0.940219 -3.097985 -3.08647
101430.0 -1.199862 3.103277 -3.006397
101440.0 -1.002229 -3.052378 3.13887
101450.0 -1.319236 3.019162 1.36841
101460.0 -1.161433 -2.973662 -2.882452
101470.0 -1.410589 -3.025634 -3.113312
101480.0 -1.231768 -2.978048 -1.51746
101490.0 -1.399647 -2.689117 -0.952475
101500.0 -1.219415 -3.113899 -2.75482
101510.0 -1.61815 2.952988 3.098664
101520.0 -1.370277 3.140732 -1.041723
101530.0 -1.460451 -2.886103 -3.0522
101540.0 -1.358622 2.90859 2.98571
101550.0 -1.495964 3.060215 -2.936753
101560.0 -1.190863 2.756995 -3.125072
101570.0 -1.344255 -2.88721 3.101081
101580.0 -1.108486 -2.624312 2.99095
101590.0 -1.062966 3.098094 1.051464
101600.0 -1.345947 2.846554 3.075685
101610.0 -1.229459 -2.95659 -1.171747
101620.0 -1.313785 -2.91404 -3.037037
101630.0 -1.411459 -2.997246 -2.975483
101640.0 -1.325395 2.981243 1.321249
101650.0 -1.427108 3.034991 -2.984352
101660.0 -1.015118 -2.690937 -3.112629
101670.0 -1.440024 -3.089151 -2.98761
101680.0 -1.284192 -2.980139 -2.884425
101690.0 -1.559418 2.957364 0.834117
101700.0 -1.158483 -0.946286 -2.850179
101710.0 -1.244718 -3.076577 1.157491
101720.0 -1.318159 -2.794709 -2.853702
101730.0 -1.471416 -3.131097 -2.954573
101740.0 -1.39869 3.04113 -2.874463
101750.0 -1.393864 -2.957781 -2.826548
101760.0 -1.373366 -3.010256 3.134538
101770.0 -1.225694 -2.740141 -3.137931
101780.0 -1.099035 -2.815689 -2.960027
101790.0 -1.451323 1.754331 -2.870569
101800.0 -1.321739 -2.986405 -3.020515
101810.0 -1.137452 3.060474 -3.006603
101820.0 -1.46313 3.114107 1.309675
101830.0 -1.156137 2.71609 -3.032152
101840.0 -1.097787 -2.91417 -3.09457
101850.0 -1.23105 2.828702 1.25107
101860.0 -1.178386 2.857138 1.064355
101870.0 -0.966704 -2.868947 -2.948995
101880.0 -1.152437 -2.914695 -3.069397
101890.0 -1.3783 3.101718 1.113375
101900.0 -0.971633 2.576481 -3.037422
101910.0 -1.14511 -2.83459 -2.946466
101920.0 -1.188194 3.026922 -3.138093
101930.0 -0.863681 -3.019754 -1.122576
101940.0 -1.054947 -2.97173 -2.892236
101950.0 -1.29768 -2.771519 -3.06528
101960.0 -1.432039 -2.921999 -3.123226
101970.0 -1.361463 2.818464 -2.854042
101980.0 -1.555611 3.12817 -1.081168
101990.0 -1.238193 -2.740351 -0.733162
102000.0 -1.241271 2.958063 -2.866188
102010.0 -1.096523 -3.091466 3.133341
102020.0 -1.424475 -2.732347 -1.090579
102030.0 -1.166077 3.066481 -2.799416
102040.0 -1.157739 -3.107259 -0.962078
102050.0 -1.338572 2.351445 -0.791153
102060.0 -0.819352 -2.853325 -1.243129
102070.0 -1.242107 2.849475 -3.001988
102080.0 -1.041821 2.983812 -2.948871
102090.0 -1.409304 2.773064 -2.912286
102100.0 -1.226877 -2.876223 -3.094723
102110.0 -1.075193 -2.863413 -3.127792
102120.0 -1.411442 2.871305 -2.78795
102130.0 -1.437013 -2.83822 3.129875
102140.0 -1.338584 -2.969613 -2.917444
102150.0 -1.425487 -2.946395 -2.962554
102160.0 -1.165395 2.847207 3.108323
102170.0 -1.344768 -2.90707 -3.027023
102180.0 -1.24886 -2.984632 -2.985742
102190.0 -1.143884 2.694336 -2.905972
102200.0 -1.402225 -2.9447 -3.038509
102210.0 -1.387869 2.919286 -2.985909
102220.0 -1.319566 -3.043233 -2.883761
102230.0 -1.306932 3.014328 -2.934013
102240.0 -1.058837 -2.914047 -2.982587
102250.0 -1.316164 -3.03961 -2.836124
102260.0 -1.477185 -2.747534 3.141538
102270.0 -1.009589 3.109421 3.065371
102280.0 -1.220886 2.773511 -2.879766
102290.0 -1.359263 -2.878027 -2.846824
102300.0 -1.271716 3.025662 -2.832379
102310.0 -1.46862 -2.779097 -2.954642
102320.0 -1.029341 -2.926118 2.840996
102330.0 -1.399668 3.12748 -2.997793
102340.0 -0.491732 1.738792 -2.896159
102350.0 -1.521361 -2.681207 -2.964319
102360.0 -0.860631 1.9044 -2.82467
102370.0 -1.087371 -2.892864 -3.027834
102380.0 -1.387592 -2.957745 -3.037699
102390.0 -1.028721 2.208099 -2.629263
102400.0 -1.08246 -3.105427 -3.115561
102410.0 -1.303499 -2.888362 -3.083647
102420.0 -1.445629 2.997618 -3.002207
102430.0 -1.38511 2.909976 -3.024217
102440.0 -1.334919 -3.079382 3.099955
102450.0 -1.492277 -2.657712 3.055821
102460.0 -1.059098 -3.05801 -3.033107
102470.0 -1.230375 2.956141 2.98183
102480.0 -1.47573 -2.897842 -3.024634
102490.0 -1.615307 -3.138096 -3.013933
102500.0 -1.299135 3.104433 -2.816531
102510.0 -1.329589 3.06218 3.060621
102520.0 -1.239381 -2.506361 -3.116409
102530.0 -1.236831 3.100546 -3.01595
102540.0 -1.200417 -3.003402 -2.970621
102550.0 -1.256684 -2.947693 -3.012324
102560.0 -1.604227 2.986451 3.116091
102570.0 -1.655278 -3.019867 -3.008021
102580.0 -0.9743 2.962624 -3.013185
102590.0 -1.22518 3.04656 -3.073791
102600.0 -1.227843 -3.124764 -2.852206
102610.0 -1.170601 -3.019868 -2.721861
102620.0 -1.150737 -2.815528 -3.051717
102630.0 -1.10073 -3.010597 -2.940891
102640.0 -1.864213 -2.51745 -3.038435
102650.0 -1.996492 -2.806695 -2.858625
102660.0 -1.190372 -3.108502 -3.014237
102670.0 -1.74402 -2.990628 -2.999794
102680.0 -1.11343 -3.101482 3.075966
102690.0 -1.228522 3.047191 -3.036306
102700.0 -1.228285 3.090243 -3.041301
102710.0 -1.083642 3.041435 1.125491
102720.0 -1.360643 -2.828119 -3.122159
102730.0 -1.412219 -3.012802 1.47493
102740.0 -1.346434 -2.578615 -2.784123
102750.0 -1.346958 -2.91211 -3.006142
102760.0 -1.162993 -2.832834 3.108482
102770.0 -1.379493 3.12461 -2.817815
102780.0 -1.12642 -2.828148 -3.104302
102790.0 -1.205236 -2.615619 -2.922036
102800.0 -1.174968 2.962463 -3.101243
102810.0 -1.055424 -3.084789 -3.043841
102820.0 -1.418951 2.917327 -3.066098
102830.0 -1.504195 -2.944599 3.105844
102840.0 -1.473134 -2.964271 -2.984045
102850.0 -1.432232 -2.976763 3.111063
102860.0 -1.313281 -2.94805 3.109114
102870.0 -1.622452 3.094823 -1.058422
102880.0 -1.155747 -3.068556 -1.02813
102890.0 -1.273736 2.784467 -3.051313
102900.0 -1.354442 2.545344 3.108644
102910.0 -1.25983 -2.76036 -3.030484
102920.0 -1.121126 3.129194 -1.412021
102930.0 -1.5379 -3.046023 -2.923426
102940.0 -1.260363 -2.991752 -2.694867
102950.0 -1.309573 2.805516 -3.101598
102960.0 -1.697013 2.988791 -3.028636
102970.0 -1.181896 -3.060127 -3.01516
102980.0 -1.067366 -3.119263 -2.990028
102990.0 -1.477315 -2.728596 3.106393
103000.0 -1.17177 3.075118 -3.071517
103010.0 -1.084211 -2.977282 -2.894306
103020.0 -1.263912 3.032057 2.962769
103030.0 -1.479921 -2.850282 -3.063262
103040.0 -1.374413 -2.977463 -3.009436
103050.0 -1.069708 -2.947746 -3.077556
103060.0 -1.005195 3.102111 3.120128
103070.0 -1.137064 3.09464 -3.060544
103080.0 -1.486938 -2.95012 -3.051076
103090.0 -1.443505 -3.09014 3.04102
103100.0 -1.291538 -2.842902 -2.883008
103110.0 -1.080628 -3.014355 3.109222
103120.0 -1.26026 2.713172 -3.115318
103130.0 -1.064119 2.818207 -3.124681
103140.0 -1.157294 -1.499343 -1.011477
103150.0 -1.016231 2.911414 -2.954832
103160.0 -0.917394 2.367522 -3.070402
103170.0 -1.401972 3.049273 -2.628031
103180.0 -1.390964 -3.095933 3.051865
103190.0 -1.310241 -1.552917 -2.946861
103200.0 -1.115611 -1.330125 -2.916873
103210.0 -1.193609 2.496109 -3.126355
103220.0 -1.500641 3.040892 -1.022376
103230.0 -1.715017 3.006031 -3.075564
103240.0 -1.18219 -1.005752 -2.853789
103250.0 -1.385285 3.043885 -3.044509
103260.0 -1.194525 -2.532141 3.07809
103270.0 -1.133391 -3.130702 -0.985325
103280.0 -1.788647 -3.028944 -2.897067
103290.0 -1.33022 -3.032591 -3.004231
103300.0 -1.438816 2.666218 -3.132015
103310.0 -1.460644 2.938799 -2.979067
103320.0 -1.296628 2.935244 -2.93221
103330.0 -1.260556 2.952586 -1.255932
103340.0 -1.098259 -2.839282 -0.971412
103350.0 -1.226567 3.121209 1.047229
103360.0 -1.776731 -2.816222 -2.976636
103370.0 -1.698096 -2.967327 -3.035314
103380.0 -1.878226 -2.910185 -2.690493
103390.0 -1.295868 3.122768 -3.078048
103400.0 -0.992432 -1.011877 -2.879404
103410.0 -1.304589 2.926081 -3.122203
103420.0 -1.695831 -3.037568 3.123122
103430.0 -1.272838 2.891787 -2.75085
103440.0 -1.232337 2.751971 -3.076223
103450.0 -1.159556 3.126849 -1.269428
103460.0 -1.425652 3.111747 -3.110371
103470.0 -1.028525 -2.984376 -3.136558
103480.0 -1.258623 -2.787778 -2.943658
103490.0 -1.310584 2.83409 -3.107208
103500.0 -1.452673 -3.0109 0.814578
103510.0 -1.280803 -3.064409 1.015256
103520.0 -1.469391 3.031305 3.095208
103530.0 -0.929657 -1.600779 -3.098398
103540.0 -1.159286 2.741109 1.110974
103550.0 -0.774292 2.987219 1.062231
103560.0 -0.928768 -1.056729 -2.841127
103570.0 -1.236948 2.981741 -2.873877
103580.0 -1.360173 2.700701 -2.95206
103590.0 -0.884931 3.005917 -3.086186
103600.0 -1.242373 -2.932167 -3.082071
103610.0 -1.321559 -2.685169 -2.949234
103620.0 -0.961693 -3.00054 3.076708
103630.0 -1.43139 -3.134383 -3.058142
103640.0 -1.071171 -1.21564 -2.7658
103650.0 -1.763801 -2.782125 -2.846521
103660.0 -0.990298 -2.939238 -3.081976
103670.0 -1.500584 3.05217 -3.052768
103680.0 -1.19965 -3.048119 -3.072341
103690.0 -1.438137 2.916259 -3.026167
103700.0 -1.230937 2.976301 3.13491
103710.0 -1.251621 -3.121186 -3.112316
103720.0 -1.397324 -2.809256 -2.861915
103730.0 -1.033539 -3.022372 1.217137
103740.0 -1.449107 -3.031209 -3.065096
103750.0 -1.080336 -2.943842 -2.98683
103760.0 -1.135057 2.917203 -3.070408
103770.0 -1.545865 -2.916867 -2.975729
103780.0 -1.051239 -2.899553 3.108432
103790.0 -1.160743 -3.002565 -2.997109
103800.0 -1.71293 -2.927282 -2.912953
103810.0 -0.878267 -1.178912 -2.822039
103820.0 -1.086584 -1.831485 -3.039862
103830.0 -1.230521 -2.557742 -2.857753
103840.0 -1.350877 3.071665 -2.415869
103850.0 -1.288194 2.650594 1.159865
103860.0 -1.206902 -3.008754 -2.926669
103870.0 -0.945524 3.110651 -3.02892
103880.0 -1.463902 3.102848 -3.090806
103890.0 -1.367446 -2.939166 1.212313
103900.0 -0.971709 -1.099208 -2.826108
103910.0 -1.155445 3.094464 0.933879
103920.0 -1.096798 -3.075308 -3.075105
103930.0 -0.946436 -2.524436 1.039099
103940.0 -1.136524 2.988059 -2.882916
103950.0 -0.921571 -0.968855 -2.865571
103960.0 -1.115521 -3.113693 -3.107841
103970.0 -1.463116 2.671648 -2.993502
103980.0 -1.638841 -2.72521 3.118668
103990.0 -1.2145 -3.031005 1.318563
104000.0 -1.48957 -2.946431 -3.005348
104010.0 -1.067384 -2.656029 3.08625
104020.0 -1.136262 -3.13282 -2.980121
104030.0 -1.392278 3.064341 -2.919848
104040.0 -1.231785 -2.968228 3.028251
104050.0 -1.224639 1.56876 3.013415
104060.0 -1.21376 -2.968521 -1.28981
104070.0 -1.140429 -2.967215 3.113964
104080.0 -1.392267 -1.829991 -2.738998
104090.0 -1.327654 -2.841161 -0.831954
104100.0 -1.151397 -2.968945 -3.025102
104110.0 -1.271891 -1.494118 -2.927478
104120.0 -1.131908 -3.128347 2.971936
104130.0 -1.411626 -1.337067 -2.831621
104140.0 -1.487756 2.786165 3.12047
104150.0 -1.51656 1.472201 -2.867815
104160.0 -1.151769 -3.059178 -2.854293
104170.0 -1.2605 3.133811 -2.798933
104180.0 -1.206899 2.977568 -2.658597
104190.0 -0.892806 -2.934473 -3.075051
104200.0 -1.492125 3.007933 -2.901294
104210.0 -0.843869 -3.076671 -2.933287
104220.0 -1.234101 -3.021074 -3.019685
104230.0 -1.162638 -3.117735 2.999692
104240.0 -1.102556 3.104761 -3.039298
104250.0 -1.066183 -3.138903 -2.80198
104260.0 -1.14665 -2.878301 -2.907972
104270.0 -1.444108 3.132674 -3.020526
104280.0 -1.125036 3.119705 -3.053511
104290.0 -1.046148 -3.108324 -2.89312
104300.0 -1.475402 2.866992 -2.856878
104310.0 -1.063007 -2.739707 3.133498
104320.0 -0.955913 2.929778 -2.984293
104330.0 -1.417005 -3.113351 -2.884374
104340.0 -1.155379 3.078205 1.155019
104350.0 -1.523888 3.007906 1.300884
104360.0 -1.486421 -3.123057 1.167166
104370.0 -1.206032 3.028002 0.987289
104380.0 -1.286631 3.036349 -2.910839
104390.0 -1.104171 3.104374 -3.048325
104400.0 -1.195082 2.654094 -2.863494
104410.0 -1.235381 3.009372 1.238319
104420.0 -1.207817 2.700285 1.211937
104430.0 -1.103092 -2.748351 3.110562
104440.0 -1.608796 3.103962 -3.118475
104450.0 -1.748918 3.07165 2.668144
104460.0 -1.301868 -3.133592 -3.133545
104470.0 -1.446413 3.052195 -2.773775
104480.0 -1.13949 -2.975704 3.086143
104490.0 -1.728671 -3.09733 -2.971609
104500.0 -1.458426 3.140253 -3.056551
104510.0 -1.249601 -2.989068 -2.97379
104520.0 -1.075193 -2.813215 -2.918963
104530.0 -1.511233 2.857247 3.041968
104540.0 -1.359788 -2.81627 -3.107992
104550.0 -1.096924 -2.853502 -3.04704
104560.0 -1.340842 3.042622 -2.796378
104570.0 -1.132287 2.991181 -3.001428
104580.0 -1.290385 -2.729131 3.026685
104590.0 -1.403015 3.0667 1.055229
104600.0 -1.320222 2.949023 3.002512
104610.0 -1.226141 -3.086959 1.208599
104620.0 -1.307443 -3.006913 1.206817
104630.0 -1.420397 3.130217 -2.88004
104640.0 -1.291396 -2.848227 1.338333
104650.0 -1.045117 -3.087298 1.046346
104660.0 -1.04849 -2.746634 0.881647
104670.0 -1.337198 -2.903768 -2.833832
104680.0 -1.191011 -3.13975 -2.800272
104690.0 -0.92948 -3.141192 1.043931
104700.0 -1.084629 3.094132 0.987513
104710.0 -1.083633 1.770314 3.101647
104720.0 -1.821218 -2.869689 -3.070531
104730.0 -1.161529 -3.125015 0.915042
104740.0 -1.17137 3.025638 1.437238
104750.0 -1.061457 -2.851375 -2.973422
104760.0 -1.159354 1.586739 2.934645
104770.0 -1.148419 -2.94555 3.07302
104780.0 -1.283921 2.985081 -2.958178
104790.0 -1.280475 3.064485 -2.81426
104800.0 -1.270089 3.063715 3.093848
104810.0 -1.531638 -2.954725 -2.860101
104820.0 -1.394046 -2.714732 3.127269
104830.0 -1.313557 3.13651 -2.883364
104840.0 -1.220234 3.077861 -3.038019
104850.0 -1.43656 -2.971802 -2.960488
104860.0 -1.310024 -2.898323 0.956907
104870.0 -1.210119 -1.404368 -0.914082
104880.0 -1.311047 -2.780767 1.188617
104890.0 -1.233093 -2.59182 -1.037459
104900.0 -0.894565 -3.057126 -1.113446
104910.0 -1.696017 -2.727177 -2.999106
104920.0 -1.252321 -3.114394 1.513256
104930.0 -1.359705 2.86165 -2.837788
104940.0 -1.210055 -3.048899 1.212143
104950.0 -1.235822 2.971266 1.251386
104960.0 -1.190183 3.109109 0.93617
104970.0 -1.571974 -2.944931 1.043905
104980.0 -1.41763 3.137333 -2.782464
104990.0 -1.407076 2.86842 -3.132702
105000.0 -0.962903 -3.133543 3.114702
105010.0 -0.994592 2.987959 -3.066085
