-3.141592654  0.000000000   
-3.018392942  0.266708785   
-2.895193230  2.182944627   
-2.771993518  5.310337272   
-2.648793806  9.012303829   
-2.525594094  12.648477075  
-2.402394382  15.738802357  
-2.279194670  18.013616046  
-2.155994958  19.372019683  
-2.032795246  19.798144571  
-1.909595535  19.309477753  
-1.786395823  17.952611879  
-1.663196111  15.845465432  
-1.539996399  13.214995435  
-1.416796687  10.399633258  
-1.293596975  7.804119935   
-1.170397263  5.829620508   
-1.047197551  4.804241581   
-0.923997839  4.925266983   
-0.800798127  6.220077078   
-0.677598415  8.524367165   
-0.554398704  11.494059631  
-0.431198992  14.656397095  
-0.307999280  17.505121793  
-0.184799568  19.591290358  
-0.061599856  20.610193359  
0.061599856   20.430378834  
0.184799568   19.095319739  
0.307999280   16.799744864  
0.431198992   13.865119358  
0.554398704   10.705545198  
0.677598415   7.774813220   
0.800798127   5.509456532   
0.923997839   4.258837787   
1.047197551   4.229016340   
1.170397263   5.439890749   
1.293596975   7.710643114   
1.416796687   10.698345453  
1.539996399   13.968409824  
1.663196111   17.088534438  
1.786395823   19.708699540  
1.909595535   21.588703770  
2.032795246   22.578508849  
2.155994958   22.580309302  
2.279194670   21.525788544  
2.402394382   19.402947978  
2.525594094   16.296322270  
2.648793806   12.451577018  
2.771993518   8.298551802   
2.895193230   4.425694569   
3.018392942   1.477882387   
