-3.141592654  26.536322094  
-3.018392942  24.512107611  
-2.895193230  22.151629083  
-2.771993518  19.671541725  
-2.648793806  17.303342398  
-2.525594094  15.215346422  
-2.402394382  13.453472080  
-2.279194670  11.943832043  
-2.155994958  10.528972972  
-2.032795246  9.031011805   
-1.909595535  7.329181040   
-1.786395823  5.431290570   
-1.663196111  3.502670234   
-1.539996399  1.843102676   
-1.416796687  0.806934471   
-1.293596975  0.701582829   
-1.170397263  1.692008930   
-1.047197551  3.762717358   
-0.923997839  6.723545285   
-0.800798127  10.256454366  
-0.677598415  13.965860837  
-0.554398704  17.442942520  
-0.431198992  20.334577291  
-0.307999280  22.393890749  
-0.184799568  23.499118367  
-0.061599856  23.634088026  
0.061599856   22.831207220  
0.184799568   21.130591610  
0.307999280   18.571375252  
0.431198992   15.244513068  
0.554398704   11.368944948  
0.677598415   7.344554906   
0.800798127   3.726921126   
0.923997839   1.117355910   
1.047197551   0.000000000   
1.170397263   0.601291091   
1.293596975   2.828798953   
1.416796687   6.319218896   
1.539996399   10.548312798  
1.663196111   14.966635636  
1.786395823   19.104971155  
1.909595535   22.642398600  
2.032795246   25.422989528  
2.155994958   27.436944753  
2.279194670   28.773892006  
2.402394382   29.571915234  
2.525594094   29.960759221  
2.648793806   30.020373050  
2.771993518   29.766220047  
2.895193230   29.149626805  
3.018392942   28.090668584  
