-3.141592654  25.612260408  
-3.018392942  27.332648897  
-2.895193230  28.820136422  
-2.771993518  30.004167949  
-2.648793806  30.878336938  
-2.525594094  31.481834454  
-2.402394382  31.873477807  
-2.279194670  32.111077320  
-2.155994958  32.246454261  
-2.032795246  32.316464061  
-1.909595535  32.349398339  
-1.786395823  32.363687684  
-1.663196111  32.368864296  
-1.539996399  32.370781554  
-1.416796687  32.370890629  
-1.293596975  32.370890629  
-1.170397263  32.370890629  
-1.047197551  32.370890629  
-0.923997839  32.370890629  
-0.800798127  32.370838415  
-0.677598415  32.369309244  
-0.554398704  32.363151325  
-0.431198992  32.340722745  
-0.307999280  32.271474689  
-0.184799568  32.093182557  
-0.061599856  31.691152340  
0.061599856   30.888106308  
0.184799568   29.444881469  
0.307999280   27.108270385  
0.431198992   23.700222022  
0.554398704   19.247860453  
0.677598415   14.078820215  
0.800798127   8.824990057   
0.923997839   4.288290654   
1.047197551   1.203590202   
1.170397263   0.000000000   
1.293596975   0.669888684   
1.416796687   2.801229106   
1.539996399   5.741106034   
1.663196111   8.819849641   
1.786395823   11.526721896  
1.909595535   13.604435083  
2.032795246   15.041796362  
2.155994958   15.993776860  
2.279194670   16.687465018  
2.402394382   17.338666886  
2.525594094   18.117745895  
2.648793806   19.134069983  
2.771993518   20.439417304  
2.895193230   22.018151636  
3.018392942   23.788599350  
