-3.141592654  21.736170204  
-3.018392942  22.582154133  
-2.895193230  23.814398812  
-2.771993518  25.279330839  
-2.648793806  26.824614977  
-2.525594094  28.298869329  
-2.402394382  29.561171545  
-2.279194670  30.496635804  
-2.155994958  31.025550494  
-2.032795246  31.096465357  
-1.909595535  30.666912291  
-1.786395823  29.704038297  
-1.663196111  28.201539520  
-1.539996399  26.218760960  
-1.416796687  23.898181856  
-1.293596975  21.450182006  
-1.170397263  19.101824352  
-1.047197551  17.043724454  
-0.923997839  15.405660209  
-0.800798127  14.268338896  
-0.677598415  13.683141791  
-0.554398704  13.665997476  
-0.431198992  14.159468960  
-0.307999280  14.993947435  
-0.184799568  15.885200525  
-0.061599856  16.485576013  
0.061599856   16.470839757  
0.184799568   15.630853849  
0.307999280   13.924468221  
0.431198992   11.481881034  
0.554398704   8.565027032   
0.677598415   5.523185120   
0.800798127   2.769277882   
0.923997839   0.770857475   
1.047197551   0.000000000   
1.170397263   0.810404121   
1.293596975   3.284692626   
1.416796687   7.144488770   
1.539996399   11.810183000  
1.663196111   16.580016132  
1.786395823   20.838048346  
1.909595535   24.177585013  
2.032795246   26.413995223  
2.155994958   27.529512476  
2.279194670   27.617388890  
2.402394382   26.864135152  
2.525594094   25.547455709  
2.648793806   24.020177819  
2.771993518   22.648034797  
2.895193230   21.727905004  
3.018392942   21.419925399  
