-3.141592654  26.135799984  
-3.018392942  24.100859709  
-2.895193230  21.764824671  
-2.771993518  19.351751535  
-2.648793806  17.103771518  
-2.525594094  15.194125309  
-2.402394382  13.649874056  
-2.279194670  12.341582556  
-2.155994958  11.054676018  
-2.032795246  9.583728935   
-1.909595535  7.824458312   
-1.786395823  5.816718197   
-1.663196111  3.747086883   
-1.539996399  1.913405870   
-1.416796687  0.670309205   
-1.293596975  0.347471328   
-1.170397263  1.150000597   
-1.047197551  3.075767862   
-0.923997839  5.903704223   
-0.800798127  9.256852248   
-0.677598415  12.713492502  
-0.554398704  15.906214540  
-0.431198992  18.568383221  
-0.307999280  20.533409024  
-0.184799568  21.703684962  
-0.061599856  22.027013359  
0.061599856   21.466857509  
0.184799568   20.000978738  
0.307999280   17.645958572  
0.431198992   14.496820967  
0.554398704   10.788640268  
0.677598415   6.928707915   
0.800798127   3.468948345   
0.923997839   0.999656843   
1.047197551   0.000000000   
1.170397263   0.701736260   
1.293596975   3.021181185   
1.416796687   6.591217536   
1.539996399   10.875499833  
1.663196111   15.311267925  
1.786395823   19.428016572  
1.909595535   22.915578018  
2.032795246   25.632913915  
2.155994958   27.579549290  
2.279194670   28.849908068  
2.402394382   29.581693852  
2.525594094   29.901142128  
2.648793806   29.886986370  
2.771993518   29.553615328  
2.895193230   28.858345526  
3.018392942   27.733087183  
