time phi1_2 psi1_2 phi2_3 psi2_3
156010.0 -1.092759 -2.074175 -1.235959 -2.838106
156020.0 -1.194703 -2.509342 -1.377038 -2.146149
156030.0 -1.294237 -2.270567 -0.985729 -2.771763
156040.0 -1.176634 -2.265361 -1.399859 -2.791514
156050.0 -1.048953 -2.164617 -1.664273 -2.04174
156060.0 -1.182671 -1.73928 -1.660399 -1.865884
156070.0 -1.103047 -2.405293 -1.281032 -2.711397
156080.0 -1.381093 -2.40296 -1.502264 -2.507197
156090.0 -1.210033 -2.388162 -1.054922 -2.417222
156100.0 -1.013566 -2.687455 -1.207458 -1.93832
156110.0 -1.028869 -2.372896 -1.497982 -1.772611
156120.0 -1.132438 -2.274636 -1.17917 -1.997343
156130.0 -1.375136 -2.411213 -1.299791 -2.658987
156140.0 -1.137361 -2.691227 -1.193262 -2.20924
156150.0 -1.358245 -2.540635 -1.359169 -2.620347
156160.0 -1.473492 -2.894332 -0.915659 -2.411393
156170.0 -0.993872 -2.529271 -0.887958 -2.115353
156180.0 -1.157146 -2.383744 -1.272315 -2.500673
156190.0 -1.205296 -2.120138 -0.819625 -2.074338
156200.0 -1.07705 -2.601054 -1.269777 -1.596426
156210.0 -1.266377 -2.756842 -1.571739 -2.608901
156220.0 -1.453872 -2.228946 -1.463762 -2.895174
156230.0 -1.455352 -2.828547 -1.687208 -2.32442
156240.0 -1.214046 -2.437648 -1.322336 -2.375239
156250.0 -1.053051 -2.362008 -1.57068 -1.825264
156260.0 -1.382766 -2.624874 -1.322904 -1.769525
156270.0 -1.185652 -2.588454 -1.272632 -1.579605
156280.0 -0.958928 -2.311104 -1.40321 -2.333783
156290.0 -0.917791 -2.365252 -1.54267 -1.792557
156300.0 -1.135523 -2.309923 -1.509774 -2.688299
156310.0 -0.993227 -2.122803 -1.403308 -2.457413
156320.0 -1.303344 -2.135309 -1.696334 -1.611894
156330.0 -1.233483 -2.433061 -1.215925 -1.635878
156340.0 -1.305186 -2.538847 -1.317602 -1.726256
156350.0 -1.092569 -1.695842 -1.379118 -2.319035
156360.0 -1.216143 -2.64778 -1.372341 -1.928547
156370.0 -1.095352 -2.633742 -1.594378 -2.063635
156380.0 -1.14183 -2.710651 -1.123621 -2.017669
156390.0 -1.265941 -2.838488 -1.203478 -2.436069
156400.0 -0.989186 -2.697329 -1.655648 -2.70622
156410.0 -1.43906 -2.152236 -1.260354 -1.80678
156420.0 -1.284138 -2.044142 -1.333712 -2.2637
156430.0 -1.199397 -2.255215 -1.548091 -2.893127
156440.0 -1.39226 -2.160216 -1.382742 -1.775515
156450.0 -1.338068 -2.395415 -1.76679 -1.58592
156460.0 -1.378668 -2.652472 -1.493197 -3.0
156470.0 -1.423133 -2.756504 -1.513809 -2.846761
156480.0 -0.917424 -2.289355 -1.599403 -1.936929
156490.0 -1.159054 -2.054289 -1.055144 -1.789629
156500.0 -1.000153 -2.215872 -1.440698 -1.63061
156510.0 -1.19846 -2.026178 -1.047538 -2.551398
156520.0 -1.383761 -2.276692 -1.317872 -2.02048
156530.0 -1.374109 -2.836841 -1.403754 -3.025331
156540.0 -1.512641 -2.761683 -1.183737 -2.093966
156550.0 -1.202131 -2.47594 -1.320302 -1.739143
156560.0 -1.318988 -2.395306 -1.639591 2.901243
156570.0 -1.259122 -2.753413 -1.429094 3.130668
156580.0 -1.342836 -2.962182 -1.299796 -3.023691
156590.0 -1.233275 -2.350109 -1.369668 -2.518726
156600.0 -1.179745 -1.902037 -1.609316 -2.631272
156610.0 -1.195238 -2.460648 -1.216848 -2.349005
156620.0 -1.617762 3.006238 -1.515973 2.962079
156630.0 -1.613404 -2.19155 -1.862912 -2.612044
156640.0 -1.436106 -2.842373 -1.400396 -2.63034
156650.0 -1.164306 -2.378377 -1.101245 -2.443648
156660.0 -1.203775 -2.753586 -1.011956 -1.932605
156670.0 -1.28883 -2.766346 -1.068784 -2.063247
156680.0 -1.322309 -2.927718 -1.336697 -1.858632
156690.0 -0.86487 -2.281788 -1.493821 -1.800113
156700.0 -1.21295 -2.5216 -0.824938 -2.739032
156710.0 -1.230815 -2.339376 -1.180267 -2.576095
156720.0 -1.474577 -2.689499 -1.195082 -2.650881
156730.0 -1.172075 -2.00957 -1.124761 -1.74231
156740.0 -1.62973 -2.69477 -1.515373 -2.599536
156750.0 -1.162275 -2.854772 -1.778797 -2.74507
156760.0 -1.547499 -2.556224 -1.009174 -1.976496
156770.0 -1.357943 -2.366271 -1.261952 -2.360952
156780.0 -1.584566 -2.485784 -0.947288 -1.456022
156790.0 -0.898584 -1.905488 -1.313046 -1.886639
156800.0 -1.585033 -2.491659 -1.380415 -1.515864
156810.0 -1.427707 -2.59548 -1.002695 -1.824125
156820.0 -1.289869 -2.043686 -1.473265 -2.07273
156830.0 -1.259568 -2.390577 -0.704153 -2.148883
156840.0 -1.283128 -2.26828 -1.670409 -1.72689
156850.0 -1.54839 -2.773496 -1.520381 -1.828482
156860.0 -1.020104 -2.318038 -1.064541 -2.21716
156870.0 -1.319875 -2.289408 -1.341214 2.970597
156880.0 -0.982051 -2.407658 -1.685214 -1.816737
156890.0 -0.883677 -2.490682 -1.113971 -1.910916
156900.0 -1.156061 -2.893662 -1.671307 -2.959977
156910.0 -1.164668 -2.133774 -1.432354 2.939757
156920.0 -1.195516 -2.607412 -1.276551 -2.564405
156930.0 -1.209915 -2.331176 -1.38161 -2.96642
156940.0 -1.834132 -2.963432 -1.157557 -1.729297
156950.0 -1.573475 -2.927998 -1.030819 -1.959008
156960.0 -1.474343 -3.031376 -1.4963 -2.856183
156970.0 -1.381722 -2.561018 -1.729536 -2.552792
156980.0 -1.61721 -3.101101 -1.340271 -2.469021
156990.0 -0.877514 -2.782451 -1.340241 -2.471245
157000.0 -0.913317 -2.225344 -1.287608 -2.656881
157010.0 -1.902839 -2.973079 -1.606258 -2.171558
157020.0 -1.230281 -3.08873 -1.393407 -2.630422
157030.0 -1.033271 -2.29339 -1.415851 -2.671748
157040.0 -1.424243 -1.907847 -1.428538 -2.755814
157050.0 -1.461903 -2.35086 -0.933952 -2.595193
157060.0 -1.153086 -2.208109 -1.069462 -1.929984
157070.0 -1.273728 -2.262385 -1.237926 -2.960288
157080.0 -1.55265 -2.792529 -1.538594 -2.093833
157090.0 -1.172089 -2.867107 -1.400614 -2.530476
157100.0 -1.103253 -2.333411 -1.364446 -2.416127
157110.0 -1.136932 -2.405349 -1.182172 -2.259394
157120.0 -1.186125 3.064833 -1.668092 -1.726475
157130.0 -1.270808 -2.994396 -1.47534 -1.707352
157140.0 -0.75885 -2.541317 -1.28301 -1.611121
157150.0 -1.237667 -2.838435 -1.027496 -2.111637
157160.0 -1.361352 -2.939529 -1.903954 -2.496748
157170.0 -1.507011 -2.721265 -0.930767 -2.285891
157180.0 -1.56698 -2.823865 -1.3859 -1.613385
157190.0 -1.672642 -2.746682 -1.068993 -2.602909
157200.0 -1.14447 -2.098596 -1.484918 -2.849709
157210.0 -1.278878 -2.446517 -0.910737 -1.688009
157220.0 -1.239418 -2.298733 -1.535321 -1.641279
157230.0 -1.148306 -2.417318 -1.490389 -2.984134
157240.0 -0.950874 -2.374163 -1.515762 3.118031
157250.0 -1.210553 -2.655417 -1.344701 -1.963431
157260.0 -1.154636 -2.619551 -1.117237 -1.789937
157270.0 -1.12818 -2.111282 -1.424935 -2.817529
157280.0 -1.337557 -2.446813 -1.340514 -1.738716
157290.0 -1.334946 -2.293919 -1.319169 -1.83451
157300.0 -1.080816 -2.353245 -1.163703 -1.903633
157310.0 -1.034226 -2.528771 -1.590481 -1.840113
157320.0 -1.244739 -2.150198 -0.893883 -2.161866
157330.0 -1.066135 -2.624906 -1.338325 -2.571885
157340.0 -1.171305 -2.32197 -1.149783 -2.65045
157350.0 -1.128156 -2.687433 -1.143619 -2.049079
157360.0 -1.369513 -2.362798 -1.535195 -2.179933
157370.0 -1.170951 -2.966649 -0.900676 -2.528499
157380.0 -1.458194 -2.661038 -1.444324 -1.845381
157390.0 -1.844427 -3.085386 -1.289981 -3.104248
157400.0 -1.126825 -1.950284 -1.449659 -1.9953
157410.0 -1.29035 -2.202656 -1.45752 -2.790873
157420.0 -1.369711 -2.669063 -0.951552 -2.682213
157430.0 -0.924656 -2.145677 -1.675646 2.929366
157440.0 -1.339934 -2.290278 -1.088828 -1.685149
157450.0 -1.143218 -2.184816 -1.309166 -2.128788
157460.0 -1.552031 -2.474302 -1.327512 -2.016946
157470.0 -0.956305 -2.64327 -1.706288 -1.682959
157480.0 -1.329173 -2.487884 -1.258937 -2.47796
157490.0 -0.996837 -2.468629 -1.073901 -2.076022
157500.0 -1.283579 -2.372996 -1.399901 -2.894539
157510.0 -1.434554 -2.619625 -1.045547 -2.275933
157520.0 -1.030877 -2.31707 -1.710616 -1.809148
157530.0 -1.232915 -3.072664 -1.033474 -1.856044
157540.0 -0.870647 -2.453153 -1.54546 3.016026
157550.0 -1.460384 -2.783488 -1.358392 -3.026605
157560.0 -1.252443 -2.753545 -1.340084 -2.841669
157570.0 -1.487059 -2.679274 -1.679758 -2.585659
157580.0 -0.975334 -2.033475 -1.378466 -2.699328
157590.0 -1.283939 -2.943482 -1.149824 -1.992207
157600.0 -1.675431 3.116125 -1.15415 -1.727273
157610.0 -1.671381 -2.731689 -1.017053 -2.713457
157620.0 -1.283638 -2.293922 -1.493649 -3.123403
157630.0 -1.019666 -2.479327 -1.152538 -1.690064
157640.0 -0.943619 -2.173642 -1.339805 -3.084771
157650.0 -0.989765 -2.377581 -1.254812 -1.666047
157660.0 -1.241649 -2.364926 -1.605644 -2.40616
157670.0 -0.85256 -2.486684 -1.422773 -2.229071
157680.0 -1.248525 -2.339419 -1.574338 -2.011932
157690.0 -1.250211 -2.29759 -1.376212 -2.777834
157700.0 -0.794826 -2.538665 -1.486739 -2.709407
157710.0 -1.14083 -2.133186 -1.542581 -2.328095
157720.0 -1.510944 -2.502343 -1.578248 -1.792025
157730.0 -1.137559 -2.232588 -1.666193 -1.619682
157740.0 -1.245852 -2.440071 -1.154149 -1.923851
157750.0 -0.992375 -2.265885 -1.6156 -2.362803
157760.0 -1.124921 -2.332227 -1.08791 -2.188796
157770.0 -1.16134 -2.277453 -1.362134 -2.34551
157780.0 -1.448856 -2.848953 -1.406292 -2.076495
157790.0 -0.956795 -1.922654 -1.262114 -2.302157
157800.0 -1.336929 -2.174646 -1.257319 -1.895162
157810.0 -1.205077 -2.116506 -1.593964 -3.037566
157820.0 -0.975141 -2.46871 -1.600486 -2.888571
157830.0 -1.369721 -2.299874 -1.331637 -1.718711
157840.0 -1.229886 -2.417236 -1.529762 -1.533106
157850.0 -0.96702 -2.420749 -1.282906 -1.553239
157860.0 -1.368524 -2.285146 -1.82209 -2.781054
157870.0 -1.314258 -2.196126 -0.991972 -2.496243
157880.0 -1.120313 -2.707763 -1.393037 -1.902575
157890.0 -1.218513 -2.658504 -0.997988 -1.875151
157900.0 -1.521835 -2.781436 -1.582436 -2.834875
157910.0 -1.538372 -2.249633 -1.002405 -2.234788
157920.0 -0.933489 -2.032716 -1.794324 -2.778216
157930.0 -1.428317 -2.468677 -1.285423 -1.67436
157940.0 -1.436249 -2.525607 -1.099517 -2.203591
157950.0 -1.06725 -2.57995 -1.643567 -2.841968
157960.0 -0.932395 -2.021937 -1.295882 -2.53689
157970.0 -0.96383 -1.948237 -1.437986 -2.972445
157980.0 -1.339071 -2.789585 -1.422036 -2.98731
157990.0 -1.217058 -1.955963 -1.301229 -1.989612
158000.0 -1.166734 -2.023624 -1.482083 -2.949254
158010.0 -1.120683 -2.249702 -1.265084 -2.522498
158020.0 -1.254934 -2.31931 -1.648867 -2.643225
158030.0 -1.278592 -2.435137 -1.056503 -1.865068
158040.0 -1.277374 -2.663768 -1.020927 -2.656811
158050.0 -1.341704 -2.825185 -1.229333 -2.215346
158060.0 -1.068769 -2.324321 -1.038659 -2.178921
158070.0 -1.409099 -2.196386 -1.608273 -2.063001
158080.0 -1.31488 -2.525413 -0.942884 -2.46486
158090.0 -1.27307 -2.344049 -1.260808 -2.152159
158100.0 -1.160243 -2.136565 -1.527746 -2.873158
158110.0 -0.839402 -2.320678 -1.359266 -2.846646
158120.0 -1.178684 -2.143673 -1.690997 -1.808773
158130.0 -0.981617 -2.189494 -1.456349 -1.961194
158140.0 -1.229183 -2.841552 -0.968985 -2.332524
158150.0 -1.091925 -2.524505 -1.736735 -2.885398
158160.0 -1.455833 -2.820185 -1.269414 -1.751884
158170.0 -1.413813 -2.789694 -1.274528 -1.596024
158180.0 -1.49639 -2.774278 -1.384186 -1.880096
158190.0 -1.23075 -2.519461 -1.649143 -2.656652
158200.0 -1.449829 -2.881826 -1.632315 -3.048654
158210.0 -1.276915 -2.053122 -1.517685 -2.019047
158220.0 -1.015692 -2.300224 -1.092113 -1.65673
158230.0 -1.643755 -2.44776 -1.089723 -1.841789
158240.0 -1.590021 -2.029468 -1.418229 -1.555876
158250.0 -1.464214 -2.767041 -1.176272 -1.580755
158260.0 -1.538198 -2.563133 -1.461835 -2.582193
158270.0 -1.559206 -2.404247 -1.471675 -2.2373
158280.0 -1.208966 -2.510621 -1.984112 -1.459201
158290.0 -1.471206 -2.909159 -1.281157 -2.429218
158300.0 -1.308435 -1.904665 -1.246164 -1.644775
158310.0 -1.523443 -2.973985 -1.247154 -2.385968
158320.0 -1.492243 -2.701014 -1.40443 -2.532491
158330.0 -1.563267 -2.686901 -1.35645 -2.908861
158340.0 -1.109861 -2.3839 -1.010848 -2.289059
158350.0 -1.274213 -2.545229 -1.517231 -2.768354
158360.0 -1.507951 -2.787122 -1.465787 -2.844537
158370.0 -1.417456 -3.006251 -1.237115 -2.214457
158380.0 -1.052379 -2.456125 -1.360346 -3.088012
158390.0 -1.568749 -2.306856 -1.667698 -2.61427
158400.0 -1.062875 -2.205337 -1.424477 -2.001989
158410.0 -1.342131 -1.88937 -1.713916 -1.887412
158420.0 -1.505762 -2.61943 -1.609917 -1.871547
158430.0 -1.115993 -2.652701 -1.354238 -2.123695
158440.0 -1.230711 -2.427314 -1.04809 -2.192436
158450.0 -1.229141 -2.759661 -1.142503 -2.111448
158460.0 -1.490588 3.01302 -1.443279 -2.660361
158470.0 -1.11054 -2.457575 -1.351983 -1.640363
158480.0 -1.270463 -2.66256 -1.033959 -2.19056
158490.0 -1.060824 -2.164334 -1.506434 -1.901762
158500.0 -1.400839 -2.093674 -1.378079 -2.272736
158510.0 -0.737812 -2.310416 -0.989613 -2.348303
158520.0 -1.355966 -2.29357 -0.929835 -2.08821
158530.0 -1.493194 -2.674098 -1.764544 -2.796588
158540.0 -1.311606 -1.94242 -1.559873 -2.943662
158550.0 -1.363227 -2.519163 -0.732301 -2.443607
158560.0 -1.105298 -2.274969 -1.445222 -2.822986
158570.0 -1.179488 -2.092245 -1.219564 -2.612925
158580.0 -1.272656 -2.180486 -1.2298 -2.708754
158590.0 -1.345843 -2.53167 -1.609963 -2.017371
158600.0 -1.107051 -2.137752 -1.827102 -2.520164
158610.0 -1.131855 -2.65592 -1.416948 -2.873939
158620.0 -0.998057 -2.680862 -1.414857 3.122947
158630.0 -1.258106 -2.110054 -1.065034 -2.362764
158640.0 -1.123519 -2.443882 -1.55439 2.783085
158650.0 -1.194653 -2.395241 -1.29306 -2.913155
158660.0 -1.021766 -2.570006 -1.319418 -2.613949
158670.0 -1.283786 -2.656292 -1.320122 -1.602911
158680.0 -1.223169 -1.936124 -1.278986 -2.702044
158690.0 -0.876878 -1.972776 -1.565396 -2.797785
158700.0 -1.609462 3.042261 -1.084637 -2.482843
158710.0 -1.139576 -2.110267 -1.066033 -2.331018
158720.0 -1.080898 -2.708912 -1.409074 -2.840732
158730.0 -1.018044 -2.248908 -1.130788 -3.082637
158740.0 -0.996581 -2.251639 -1.369739 3.139944
158750.0 -0.944535 -2.45224 -1.416818 -2.684029
158760.0 -1.771552 -3.112165 -1.024661 -2.162871
158770.0 -1.587893 -2.52955 -1.150292 -1.973792
158780.0 -1.517409 3.12367 -0.997119 -2.583569
158790.0 -1.020198 -2.071372 -0.956217 -2.297563
158800.0 -1.163085 -2.473038 -0.9457 -1.665603
158810.0 -1.321652 -1.913954 -1.412393 -2.59088
158820.0 -1.044608 -2.350748 -1.865817 -1.526026
158830.0 -1.238085 -2.504464 -0.839772 -2.253395
158840.0 -1.3579 -2.568437 -1.167787 -2.083163
158850.0 -1.218647 -2.184759 -0.606368 -2.313265
158860.0 -1.188219 -2.453146 -1.730553 -1.804435
158870.0 -1.085468 -2.259434 -1.200292 -2.027946
158880.0 -1.048528 -2.327623 -1.191541 -1.646197
158890.0 -0.971458 -2.099736 -1.409641 -2.425149
158900.0 -0.828647 -2.565953 -1.691448 -1.793211
158910.0 -1.269295 -2.593989 -1.312558 -1.919652
158920.0 -1.662829 -2.896715 -1.568988 -2.594491
158930.0 -1.373003 -2.719335 -1.786171 -3.018019
158940.0 -0.963232 -1.872496 -1.925738 -2.841437
158950.0 -1.561329 -3.117571 -1.391899 -2.10947
158960.0 -1.39715 -2.17275 -1.317207 -2.47492
158970.0 -1.295736 -2.133831 -1.008704 -2.015732
158980.0 -1.305256 -2.408905 -1.264238 -1.746863
158990.0 -1.38511 -2.215089 -1.490268 -2.928539
159000.0 -1.284498 -2.225614 -1.072129 -2.210001
159010.0 -1.126823 -1.841609 -0.944052 -1.782774
159020.0 -1.399785 -2.303628 -0.837194 -2.427034
159030.0 -1.341801 -2.586505 -1.440296 -2.466719
159040.0 -1.136596 -2.495164 -1.323191 -3.040978
159050.0 -0.903378 -1.812758 -0.907452 -2.115748
159060.0 -1.246382 -2.536258 -1.555303 -2.581577
159070.0 -0.949485 -2.386056 -1.594643 -2.539913
159080.0 -1.315544 -2.158943 -1.365172 3.113995
159090.0 -1.589563 -2.738343 -1.464017 -2.418451
159100.0 -2.201176 -2.47043 -1.683355 -1.440504
159110.0 -1.603002 -2.484696 -1.513391 -2.592799
159120.0 -1.655688 -2.628554 -1.61098 -2.316346
159130.0 -1.588785 -3.04597 -1.402146 -2.972067
159140.0 -1.186652 -2.573251 -1.187979 -2.493841
159150.0 -1.535059 -2.646231 -1.474075 -2.248282
159160.0 -1.267604 -2.81632 -1.370212 -2.37924
159170.0 -1.475437 3.116161 -1.231322 -1.89248
159180.0 -0.908279 -2.402231 -1.334498 -2.566907
159190.0 -1.518492 -2.458673 -1.150277 -2.399214
159200.0 -1.662288 -3.082937 -1.249891 -1.960958
159210.0 -0.966265 -2.663441 -1.159806 -2.119697
159220.0 -1.269041 -3.066691 -1.201691 -1.670007
159230.0 -1.225822 -2.62776 -1.531703 -1.863922
159240.0 -1.365895 -2.708441 -1.331716 -2.668228
159250.0 -1.034233 -2.343044 -1.378486 -2.549881
159260.0 -1.210023 -2.405367 -1.722338 -2.703316
159270.0 -1.114768 -2.464212 -1.547776 -2.818604
159280.0 -1.11606 -2.202782 -1.061881 -2.132007
159290.0 -1.217077 -2.392955 -1.518197 -1.640427
159300.0 -1.279732 -2.184256 -1.80524 -1.6877
159310.0 -1.001786 -2.108919 -1.043428 -1.819476
159320.0 -1.205475 -2.363809 -1.148625 -1.923134
159330.0 -1.229662 -2.045399 -1.354034 -2.12567
159340.0 -1.033969 -2.103682 -0.927473 -1.939513
159350.0 -1.425541 -2.308732 -1.420409 -1.881492
159360.0 -0.947283 -2.62085 -0.563946 -2.406045
159370.0 -1.265155 -2.42274 -1.502848 -1.657002
159380.0 -1.407131 -2.617082 -0.950855 -2.203912
159390.0 -1.374284 -2.586304 -1.053821 -2.421505
159400.0 -1.240964 -2.567693 -0.904995 -2.166374
159410.0 -1.182213 -3.024037 -1.477274 -2.163797
159420.0 -1.020804 -2.712037 -1.623128 -1.909805
159430.0 -1.202181 -1.999776 -0.938167 -1.778092
159440.0 -0.938461 -2.176779 -1.592996 -1.596677
159450.0 -1.107907 -1.900201 -1.778056 -1.727253
159460.0 -1.108458 -2.482276 -1.240577 -1.949904
159470.0 -1.854192 -2.951051 -1.524752 -2.657732
159480.0 -1.430208 -2.5182 -1.856746 3.067175
159490.0 -1.061949 -2.192938 -1.84946 -1.597631
159500.0 -1.238455 -2.344221 -1.035632 -1.5937
159510.0 -1.352991 -2.316009 -1.660582 -1.582625
159520.0 -0.927371 -2.564983 -1.430157 -2.721194
159530.0 -1.293108 -2.437049 -1.336448 -1.480946
159540.0 -1.374416 -2.906504 -0.883454 -1.862305
159550.0 -1.367786 -2.831321 -1.506248 -1.638616
159560.0 -1.569261 -2.735146 -1.304587 -1.940501
159570.0 -1.166713 -2.32202 -1.577414 -2.672961
159580.0 -1.224697 -2.023782 -1.167657 -2.682119
159590.0 -1.351899 -2.280666 -1.699656 -2.713438
159600.0 -1.266231 -2.719738 -1.556556 -1.906911
159610.0 -0.895859 -2.568475 -1.285972 -2.02878
159620.0 -1.450145 -2.506471 -1.223245 -2.525683
159630.0 -1.034567 -2.199412 -1.6213 -2.681407
159640.0 -1.23475 -2.674104 -1.370523 -2.635316
159650.0 -1.096928 -2.392742 -1.41391 -2.51845
159660.0 -1.305715 -2.293946 -1.477132 3.042247
159670.0 -1.579233 -2.530461 -1.336777 -2.770829
159680.0 -1.298684 -3.103036 -1.273176 -1.648829
159690.0 -1.415915 -1.934536 -1.215291 -1.685935
159700.0 -1.982187 -2.648194 -1.137173 -1.627586
159710.0 -1.531004 -2.729343 -1.455533 -1.596954
159720.0 -1.207072 -2.056464 -1.41373 -2.587494
159730.0 -1.032281 -2.216267 -1.360971 -2.566507
159740.0 -0.941721 -2.446289 -1.044636 -1.855192
159750.0 -1.311807 -2.412475 -1.294414 -1.873459
159760.0 -1.214857 -2.611756 -1.105662 -2.172214
159770.0 -1.170429 -2.345812 -0.989193 -2.128081
159780.0 -1.164148 -2.575503 -1.392564 -2.169006
159790.0 -1.375144 -2.366374 -1.294757 -1.811261
159800.0 -1.388003 -2.688961 -1.834963 -1.911296
159810.0 -1.476248 -2.98591 -0.997582 -1.953566
159820.0 -1.445364 -2.082643 -1.684769 -2.175947
159830.0 -1.047487 -2.5322 -1.448731 -2.780315
159840.0 -1.245431 -2.177505 -1.522218 -1.673177
159850.0 -1.064119 -2.359282 -1.325138 -2.885411
159860.0 -1.31927 -2.507337 -1.176776 -1.715549
159870.0 -1.188386 -2.166815 -1.633911 -2.630766
159880.0 -1.194544 -2.639302 -1.747701 -1.46507
159890.0 -1.437517 -2.608462 -1.732391 -2.747726
159900.0 -1.419091 -2.25799 -1.0062 -1.846669
159910.0 -1.663838 -2.721312 -0.838657 -1.776839
159920.0 -1.459078 -2.400425 -1.398745 -1.872074
159930.0 -1.308465 -2.191745 -1.904909 -2.791801
159940.0 -1.016956 -2.431274 -1.847931 -1.974685
159950.0 -0.985265 -2.650753 -0.924703 -1.390763
159960.0 -1.91387 -2.897751 -1.857374 -2.771566
159970.0 -1.584887 -2.590462 -1.280903 -2.56722
159980.0 -0.958712 -2.102906 -1.372641 -2.846587
159990.0 -1.35702 -1.979203 -1.859353 -2.527443
160000.0 -1.180057 -2.201242 -1.491166 3.014144
160010.0 -1.288583 -2.661982 -1.397756 -2.880718
160020.0 -1.418423 -2.427811 -1.193962 -2.933688
160030.0 -1.603855 -3.069202 -1.157431 -1.962129
160040.0 -1.089165 -2.255827 -1.370158 -2.947948
160050.0 -1.325109 -2.287679 -1.443515 -2.717671
160060.0 -1.670945 -2.532008 -1.571946 -1.917391
160070.0 -0.91837 -2.465215 -1.152276 -2.334459
160080.0 -1.348029 -2.19803 -0.853545 -2.086992
160090.0 -1.547934 -2.877507 -1.203463 -1.684976
160100.0 -0.982798 -2.307552 -1.46994 -2.652954
160110.0 -1.302097 -3.041708 -1.329594 -2.215104
160120.0 -1.473283 -2.569935 -1.319074 -2.432622
160130.0 -1.419674 -2.509921 -1.522773 -2.693706
160140.0 -1.215777 -2.294958 -1.312284 -2.814595
160150.0 -0.897411 -2.236863 -0.812415 -2.353158
160160.0 -1.57355 -2.692855 -1.368423 -2.506481
160170.0 -1.22179 -1.979555 -1.193801 -2.806627
160180.0 -1.087046 -1.931409 -1.174054 -2.558825
160190.0 -1.354993 -2.396397 -1.200712 -1.624582
160200.0 -0.913252 -2.39962 -1.577752 3.119522
160210.0 -1.150123 -2.056336 -1.793606 -1.918135
160220.0 -1.068131 -2.349848 -1.295994 -1.873396
160230.0 -1.283565 -2.393711 -1.240179 -1.610784
160240.0 -1.085413 -2.232546 -1.22858 -2.726978
160250.0 -1.237992 -2.437552 -1.581972 -3.022315
160260.0 -1.071361 -2.422861 -0.725527 -2.82184
160270.0 -0.932834 -2.260209 -1.026027 -2.244575
160280.0 -1.018972 -2.406807 -0.861908 -2.265478
160290.0 -1.424113 -2.02954 -1.371917 -2.121298
160300.0 -1.439198 -1.897025 -1.472424 -2.562373
160310.0 -1.401394 -2.62658 -1.159686 -1.654851
160320.0 -0.971126 -2.550296 -0.915149 -2.234918
160330.0 -1.154475 -1.905036 -1.30115 -1.885789
160340.0 -1.37189 -2.909371 -1.574594 -2.715616
160350.0 -1.313322 -2.06281 -1.215248 -1.833413
160360.0 -1.089162 -2.719648 -1.578605 -2.041602
160370.0 -1.606208 -2.628447 -1.403222 -2.889341
160380.0 -1.39633 -2.700778 -0.954935 -1.415564
160390.0 -1.6199 -2.690478 -1.441846 -2.841855
160400.0 -1.833175 -3.034449 -1.626345 -2.576076
160410.0 -1.299748 -2.839623 -0.874572 -2.647997
160420.0 -1.44842 -2.697066 -1.098911 -2.486677
160430.0 -1.422722 -2.763255 -1.315659 -2.470791
160440.0 -1.343058 -2.557093 -1.64784 -2.930932
160450.0 -0.961658 -2.323493 -1.57828 -2.681264
160460.0 -1.515212 -2.808518 -1.880103 -2.714952
160470.0 -1.22757 -1.904003 -1.362095 -2.605408
160480.0 -1.276476 -2.312899 -1.437097 -2.456791
160490.0 -1.337287 -2.223959 -1.434811 -2.89445
160500.0 -1.4872 -2.699912 -1.194357 -2.392922
160510.0 -1.180216 -1.853529 -1.507486 -2.745826
160520.0 -1.415352 -2.200918 -1.451094 -2.542321
160530.0 -0.911492 -2.390883 -1.627306 -2.926288
160540.0 -1.120386 -1.631049 -1.470095 -3.044263
160550.0 -1.120906 -2.757195 -1.485469 -1.646338
160560.0 -1.227364 -1.841982 -1.277889 -3.086346
160570.0 -1.204769 -2.43167 -1.737345 -1.702645
160580.0 -1.01882 -2.086066 -1.682956 -1.933824
160590.0 -1.788271 -2.838686 -1.212618 -2.759557
160600.0 -1.28824 -2.226569 -1.491348 -1.742252
160610.0 -1.261123 -2.795911 -1.682922 -2.865539
160620.0 -1.476106 -2.767125 -1.541368 -2.906017
160630.0 -1.065741 -2.238606 -1.519587 2.879117
160640.0 -1.274076 -2.136713 -1.674309 -2.87317
160650.0 -1.445394 -2.25007 -1.638456 -2.960111
160660.0 -1.189498 -2.629627 -1.559555 -2.605866
160670.0 -1.222535 -2.338173 -1.17695 -1.719817
160680.0 -0.75636 -2.592786 -1.286933 -3.127112
160690.0 -1.097315 -1.97243 -1.16599 -2.300817
160700.0 -1.196569 -2.539771 -1.518893 -1.624464
160710.0 -1.005305 -2.003421 -1.515984 -2.555951
160720.0 -1.050452 -2.52017 -1.222799 -2.146815
160730.0 -1.270384 -2.482129 -1.257246 -1.842127
160740.0 -1.225237 -1.887995 -1.455527 3.090563
160750.0 -0.680534 -2.575961 -1.680549 -2.851269
160760.0 -0.898546 -2.567014 -1.375838 -2.890439
160770.0 -1.390673 -2.042529 -0.9864 -2.583625
160780.0 -1.727833 -2.966059 -1.39495 -2.681956
160790.0 -0.896612 -2.341987 -1.419806 -2.838745
160800.0 -1.522503 -2.180847 -1.421454 3.079739
160810.0 -0.778555 -2.516118 -1.514695 -2.885607
160820.0 -1.17558 -2.22582 -1.724406 -1.577934
