-3.141592654  0.000000000   
-3.018392942  0.038729954   
-2.895193230  1.082915013   
-2.771993518  2.962775057   
-2.648793806  5.418214006   
-2.525594094  8.156468231   
-2.402394382  10.900759639  
-2.279194670  13.407654616  
-2.155994958  15.469981580  
-2.032795246  16.932837048  
-1.909595535  17.722594675  
-1.786395823  17.877770470  
-1.663196111  17.570394723  
-1.539996399  17.094188381  
-1.416796687  16.802732782  
-1.293596975  17.002212851  
-1.170397263  17.853589472  
-1.047197551  19.323018796  
-0.923997839  21.213025507  
-0.800798127  23.252465032  
-0.677598415  25.189154102  
-0.554398704  26.845929576  
-0.431198992  28.132429038  
-0.307999280  29.017947973  
-0.184799568  29.495910547  
-0.061599856  29.547911329  
0.061599856   29.128827611  
0.184799568   28.156214065  
0.307999280   26.529795704  
0.431198992   24.176027339  
0.554398704   21.116399833  
0.677598415   17.527239659  
0.800798127   13.756218224  
0.923997839   10.271852269  
1.047197551   7.545257860   
1.170397263   5.910891015   
1.293596975   5.473109133   
1.416796687   6.098896886   
1.539996399   7.496425877   
1.663196111   9.306839851   
1.786395823   11.175557497  
1.909595535   12.782709528  
2.032795246   13.857087522  
2.155994958   14.196471349  
2.279194670   13.698522041  
2.402394382   12.377878655  
2.525594094   10.364239016  
2.648793806   7.886231481   
2.771993518   5.255606342   
2.895193230   2.833218373   
3.018392942   0.983238874   
