-3.141592654  28.457626064  
-3.018392942  27.391542499  
-2.895193230  26.210375547  
-2.771993518  24.928063780  
-2.648793806  23.506618965  
-2.525594094  21.847928765  
-2.402394382  19.829431037  
-2.279194670  17.369812937  
-2.155994958  14.485707367  
-2.032795246  11.325801243  
-1.909595535  8.151691034   
-1.786395823  5.268777572   
-1.663196111  2.933384408   
-1.539996399  1.279593777   
-1.416796687  0.317731736   
-1.293596975  0.000000000   
-1.170397263  0.297029389   
-1.047197551  1.231069146   
-0.923997839  2.837789491   
-0.800798127  5.094623571   
-0.677598415  7.859701795   
-0.554398704  10.870623136  
-0.431198992  13.788775534  
-0.307999280  16.276604836  
-0.184799568  18.075506615  
-0.061599856  19.054440968  
0.061599856   19.233245353  
0.184799568   18.772745352  
0.307999280   17.922389911  
0.431198992   16.943939862  
0.554398704   16.026354530  
0.677598415   15.253143067  
0.800798127   14.637731262  
0.923997839   14.207584754  
1.047197551   14.079347369  
1.170397263   14.456670896  
1.293596975   15.537487307  
1.416796687   17.382985592  
1.539996399   19.840431119  
1.663196111   22.576132383  
1.786395823   25.196268797  
1.909595535   27.391458450  
2.032795246   29.014094313  
2.155994958   30.074781986  
2.279194670   30.679592061  
2.402394382   30.957620791  
2.525594094   31.006181330  
2.648793806   30.874294735  
2.771993518   30.567935349  
2.895193230   30.069262490  
3.018392942   29.362882735  
