-3.141592654  0.000000000   
-3.018392942  1.621687697   
-2.895193230  5.075015506   
-2.771993518  9.778085011   
-2.648793806  14.998604431  
-2.525594094  20.029116485  
-2.402394382  24.337032225  
-2.279194670  27.646669881  
-2.155994958  29.937179248  
-2.032795246  31.365667117  
-1.909595535  32.167059453  
-1.786395823  32.570687453  
-1.663196111  32.751674347  
-1.539996399  32.819859497  
-1.416796687  32.826878998  
-1.293596975  32.780570247  
-1.170397263  32.649519242  
-1.047197551  32.360523592  
-0.923997839  31.803938767  
-0.800798127  30.859113498  
-0.677598415  29.443141041  
-0.554398704  27.580682927  
-0.431198992  25.454019792  
-0.307999280  23.391983419  
-0.184799568  21.786179522  
-0.061599856  20.963284420  
0.061599856   21.076124603  
0.184799568   22.064395507  
0.307999280   23.693689495  
0.431198992   25.642619069  
0.554398704   27.595975578  
0.677598415   29.313617036  
0.800798127   30.662747329  
0.923997839   31.615460445  
1.047197551   32.218558300  
1.170397263   32.559095490  
1.293596975   32.725975371  
1.416796687   32.780937194  
1.539996399   32.747010647  
1.663196111   32.601453010  
1.786395823   32.266883781  
1.909595535   31.606117619  
2.032795246   30.427389008  
2.155994958   28.513987311  
2.279194670   25.680377712  
2.402394382   21.858472258  
2.525594094   17.186471325  
2.648793806   12.055431896  
2.771993518   7.082761241   
2.895193230   3.001840242   
3.018392942   0.491729954   
